Col1,Col2,Col3,Col4
236,38,379,39
223,333,58,312
386,24,153,170
250,289,35,382
200,308,304,394
108,235,285,233
96,155,241,391
344,31,124,344
381,348,136,50
328,101,144,25
34,55,370,85
55,137,230,29
21,154,184,177
250,45,192,97
30,26,399,289
168,65,317,310
320,273,131,64
112,48,353,181
171,294,58,104
181,65,305,271
202,270,266,230
55,46,333,130
76,293,313,214
177,180,351,320
123,284,313,366
33,388,96,44
304,372,254,80
185,196,243,370
256,119,235,171
286,307,391,74
261,378,30,154
218,132,149,105
94,258,306,368
155,201,85,113
257,303,111,289
326,398,174,167
349,323,61,25
186,95,358,71
328,233,72,319
90,142,259,171
46,172,124,67
201,128,167,115
104,214,199,312
118,276,373,91
47,286,338,350
183,389,305,79
87,162,345,179
72,223,142,93
335,211,50,241
231,54,54,46
73,246,262,288
345,373,135,62
291,250,186,250
396,131,83,127
300,143,292,29
375,207,371,268
216,191,121,87
111,200,312,199
376,374,191,367
216,147,210,192
166,83,217,376
379,153,351,134
319,374,209,195
397,244,384,126
387,333,86,325
359,343,27,213
251,251,139,267
317,265,142,170
80,84,316,56
100,121,378,21
304,393,80,43
65,338,303,302
398,359,213,122
102,382,197,273
127,287,371,335
210,50,73,190
167,270,169,278
161,380,96,288
196,339,286,387
28,62,296,300
244,134,291,260
179,82,107,150
23,129,343,336
26,311,275,282
193,144,219,315
199,256,355,276
293,294,341,281
327,347,57,354
187,356,205,390
194,270,270,306
158,244,33,284
144,150,202,230
66,160,39,335
351,209,313,165
170,303,57,184
48,261,37,391
163,205,247,270
332,202,284,277
325,82,169,20
332,344,131,154
311,344,299,137
107,160,324,318
300,149,210,259
76,355,273,332
65,94,301,60
37,227,311,266
36,377,62,90
378,244,143,146
38,208,90,166
398,369,228,155
199,139,20,150
241,125,189,136
361,265,282,175
110,398,55,39
160,231,206,266
296,49,136,114
357,40,356,360
132,302,333,341
152,188,349,358
243,324,43,264
53,184,387,241
101,394,37,145
40,378,234,154
102,237,86,265
362,127,98,337
351,41,51,74
112,100,218,61
377,303,60,122
154,338,284,360
85,121,105,165
267,319,134,373
353,188,134,170
131,168,78,34
72,194,59,42
88,203,342,191
212,87,232,268
136,218,191,351
129,81,92,68
259,292,203,147
162,155,160,187
394,313,129,97
230,56,55,191
155,228,90,138
187,296,73,62
231,338,357,72
31,161,30,31
344,240,51,213
25,313,341,84
119,73,328,212
326,147,159,240
108,119,138,287
226,122,97,259
304,104,278,38
103,50,315,396
142,398,78,352
321,375,395,129
158,68,48,195
354,384,388,290
270,400,85,147
216,136,93,339
295,253,39,75
67,336,368,315
284,237,64,243
174,188,334,135
396,249,192,377
245,368,262,266
388,121,166,221
51,148,322,256
82,116,390,396
218,260,364,45
118,341,380,87
355,150,69,268
176,388,83,26
360,338,275,128
122,51,152,227
130,368,400,85
271,301,297,249
272,332,368,264
382,324,204,80
131,202,397,141
225,390,303,57
318,333,134,336
182,200,25,306
79,145,395,310
277,108,168,207
329,233,91,112
314,312,217,377
164,274,37,144
264,346,29,279
191,115,88,67
375,47,322,114
28,232,306,273
325,219,346,59
296,91,255,100
59,192,155,290
288,329,326,239
247,158,85,312
116,79,120,120
367,223,53,161
166,397,130,21
303,278,238,103
193,395,91,331
33,391,84,359
135,48,344,376
186,293,144,50
242,268,168,52
276,226,344,177
290,59,196,79
325,107,150,380
168,324,357,316
48,311,343,109
345,385,235,20
202,374,182,100
358,332,295,37
222,389,84,195
69,328,225,84
370,26,123,100
221,196,172,392
309,227,170,276
107,136,34,381
381,151,208,210
181,362,123,388
196,90,187,346
43,168,291,45
45,324,207,242
59,157,349,158
387,116,248,279
193,246,184,216
311,340,224,297
271,340,140,178
113,243,77,313
49,154,107,101
53,388,38,165
213,394,162,27
182,254,206,66
208,387,95,91
227,134,311,163
82,366,229,163
189,255,248,270
159,182,250,324
53,27,238,133
164,156,98,257
95,386,38,214
200,218,267,41
67,223,307,184
277,310,39,307
159,159,182,177
395,315,324,309
100,124,216,397
54,221,122,250
271,160,212,146
118,363,22,329
274,28,380,389
221,204,151,266
229,303,72,298
154,121,42,328
56,266,143,137
206,271,286,23
146,46,114,148
27,212,44,400
175,384,117,160
301,66,164,305
45,168,54,359
381,134,323,295
264,289,123,325
350,180,120,236
80,231,337,155
129,172,246,286
89,201,60,244
298,48,55,180
335,62,243,40
20,291,251,76
352,279,303,193
347,100,246,353
43,335,389,173
45,388,95,76
352,275,36,68
214,222,90,54
371,310,239,314
378,47,333,182
40,134,21,372
371,324,63,238
258,33,245,57
63,228,225,35
262,125,391,102
184,372,381,190
221,72,223,275
145,92,346,33
39,298,377,145
33,188,207,146
123,343,363,78
289,287,147,71
344,253,253,108
21,137,306,360
39,45,62,206
207,226,59,381
204,365,43,54
290,362,36,232
256,221,69,166
23,267,274,98
246,326,331,395
51,171,165,293
349,183,52,134
389,389,78,20
152,72,328,176
223,32,356,335
222,280,73,214
26,319,290,234
193,140,213,86
124,286,316,85
36,314,385,180
375,311,237,85
326,295,281,119
50,348,77,184
51,23,354,216
140,188,224,365
216,262,192,58
346,207,146,257
123,234,57,164
342,308,272,127
65,263,32,185
30,319,100,164
373,325,131,109
108,73,274,209
185,156,160,114
112,140,392,377
243,200,194,48
268,389,326,303
240,146,145,159
160,311,253,258
53,374,199,97
169,42,291,93
298,327,309,326
333,31,165,293
300,344,322,388
40,241,359,129
311,360,290,218
171,152,192,261
78,370,67,192
40,291,388,244
391,30,171,359
398,185,357,337
399,58,148,22
372,200,338,97
389,281,96,254
68,131,161,373
24,153,321,57
49,109,27,375
306,97,73,338
356,345,109,167
50,274,146,264
101,267,67,147
40,139,288,44
252,124,84,317
95,209,200,87
192,169,85,325
167,188,340,331
396,277,169,123
215,38,207,242
217,279,133,218
104,165,324,176
84,256,257,283
327,389,143,83
206,366,302,86
220,146,56,216
50,48,319,384
296,150,317,212
78,239,122,254
260,158,339,48
212,227,199,106
388,341,321,316
201,299,126,182
290,36,134,345
234,236,66,245
337,63,63,355
320,365,239,34
321,348,372,134
333,332,152,37
156,244,165,250
255,303,238,131
333,107,207,28
62,63,55,212
386,323,135,197
212,323,80,269
107,358,323,295
81,236,324,317
48,319,35,224
356,146,38,152
378,272,285,290
294,313,128,136
374,34,245,342
274,68,21,50
380,51,257,158
134,104,41,365
390,190,266,347
106,310,326,233
239,60,180,123
222,209,386,161
61,189,108,58
21,260,171,183
207,119,327,354
53,258,35,306
44,210,353,114
192,212,85,318
388,282,243,374
129,307,235,305
315,155,359,191
246,222,388,157
279,67,364,127
70,43,331,37
34,305,263,200
396,277,328,305
27,109,61,177
157,287,263,334
72,72,93,209
97,392,231,362
339,339,387,191
128,95,216,98
346,69,320,237
202,69,363,396
60,256,168,166
269,112,399,376
226,58,280,43
115,306,325,312
42,371,303,289
354,55,236,208
61,338,334,150
249,98,100,222
157,111,194,303
394,177,135,350
25,26,105,262
219,136,370,170
82,362,58,185
282,108,197,183
213,158,50,104
275,157,318,370
265,134,226,297
76,127,115,213
200,193,379,388
273,393,202,369
48,390,285,197
170,40,385,353
210,109,51,128
112,386,371,276
202,54,122,226
361,173,208,164
272,98,215,180
399,256,153,271
195,56,89,196
250,305,127,255
68,295,359,362
103,34,378,250
362,376,58,300
110,81,199,306
217,393,256,141
272,100,393,264
213,61,206,80
385,325,302,90
57,293,399,160
378,148,64,206
126,246,298,271
391,78,385,22
104,308,139,335
356,260,193,92
227,114,385,83
205,119,86,260
350,43,145,355
125,359,345,115
163,392,57,390
224,253,89,311
254,176,50,277
381,121,138,369
44,215,48,368
163,350,262,244
222,97,26,398
233,251,56,258
358,37,229,249
122,72,72,37
207,281,309,48
187,157,156,92
349,130,172,363
132,154,301,61
106,168,225,74
99,399,227,104
166,118,34,265
262,65,136,347
25,36,260,369
399,173,146,211
121,121,166,325
356,47,126,92
276,82,142,217
365,105,172,116
295,237,286,124
378,187,198,112
218,20,338,295
166,249,137,396
142,302,191,152
358,368,235,380
208,343,178,74
329,34,61,203
250,244,199,176
22,211,61,231
133,300,184,211
35,320,197,165
69,288,396,350
339,95,53,231
387,347,199,265
338,91,115,41
134,331,63,128
253,347,72,68
175,262,218,90
383,150,308,41
119,139,397,267
343,213,143,264
336,369,99,95
86,61,384,369
366,366,153,345
314,135,388,386
330,188,253,300
222,48,272,393
172,59,313,283
399,304,354,227
31,304,302,221
83,87,252,148
182,87,139,122
49,91,249,372
135,30,174,72
25,216,324,269
144,358,110,141
390,388,361,157
96,23,299,68
314,361,215,78
45,329,95,327
168,22,224,321
310,83,345,392
277,215,315,359
353,42,125,165
79,338,119,249
383,393,224,391
76,296,43,341
378,77,311,33
32,118,204,275
333,198,175,152
240,209,260,198
76,366,259,186
149,84,211,230
318,242,215,183
153,204,203,384
174,389,226,185
330,81,135,47
311,253,309,278
270,234,295,380
313,254,223,313
35,65,179,54
204,275,68,225
155,385,55,63
281,79,112,319
20,286,94,150
233,252,74,139
246,253,363,130
48,66,133,295
24,258,186,88
250,316,186,278
115,355,75,142
117,51,77,290
106,294,137,300
381,296,260,363
203,232,265,268
178,310,388,391
211,343,350,136
379,339,282,283
131,166,118,320
225,146,331,101
360,193,174,325
397,143,241,78
37,209,245,217
98,76,356,59
213,106,172,103
206,119,373,248
278,322,379,91
240,383,200,256
113,229,78,331
234,251,279,343
286,162,360,204
165,325,307,303
197,149,107,202
279,213,348,83
240,217,364,381
232,160,200,40
266,143,309,306
105,93,380,137
227,60,376,357
261,269,242,384
239,161,126,181
240,265,197,95
378,150,236,69
126,184,211,396
252,186,115,115
166,346,106,239
55,179,127,189
278,155,397,199
311,130,235,62
328,227,139,189
320,389,276,400
135,95,178,44
134,362,176,165
243,193,304,266
265,88,176,120
128,232,306,145
94,156,380,143
295,260,141,276
347,341,183,77
245,156,213,368
378,304,77,331
96,193,119,141
376,88,194,247
244,297,52,168
363,269,88,218
177,334,67,354
306,50,265,22
264,265,125,35
195,249,157,138
69,124,386,138
130,389,303,302
332,289,66,42
315,86,153,350
286,123,35,243
124,139,169,382
207,290,193,273
280,35,400,253
311,152,218,192
154,165,57,216
65,241,345,291
297,358,286,22
276,218,248,167
173,161,57,382
214,197,372,201
147,208,208,251
289,112,341,55
226,161,333,282
377,233,86,93
316,342,188,222
370,157,263,373
377,147,154,293
167,165,203,98
343,244,152,368
155,262,61,92
163,347,37,25
330,139,323,283
149,261,179,297
154,339,393,306
119,296,313,23
128,371,67,140
78,21,338,300
168,400,157,33
35,167,66,346
89,233,24,256
361,145,111,320
356,201,117,177
54,190,179,218
186,127,52,342
113,65,65,59
239,188,314,122
224,156,126,142
289,27,309,235
256,90,214,185
227,237,140,35
112,94,291,256
216,397,218,135
286,177,234,113
326,213,276,333
338,71,60,226
58,84,397,388
262,324,260,123
266,97,251,306
237,341,123,231
128,387,305,213
239,236,35,92
191,135,159,198
164,261,60,29
372,247,35,259
254,359,400,331
127,364,134,396
196,146,228,299
123,340,49,357
133,155,20,161
213,372,303,60
288,317,55,208
139,318,25,48
46,314,123,309
109,381,80,59
352,76,291,225
154,103,72,140
304,212,358,188
305,84,66,380
211,296,329,231
173,142,355,112
225,355,157,139
246,243,307,55
162,55,265,96
300,175,110,126
43,199,261,142
254,22,119,188
209,274,310,90
20,196,280,211
284,367,366,211
286,235,81,271
108,234,137,195
292,294,380,168
54,56,248,94
192,129,351,153
319,317,393,309
356,142,102,317
45,374,33,356
359,383,176,236
386,78,299,21
216,103,83,364
286,328,351,80
132,53,31,178
323,93,286,151
178,369,85,178
32,365,99,176
182,393,273,136
232,267,161,394
83,193,267,83
184,283,369,83
43,202,364,117
324,173,241,380
68,347,299,61
68,251,258,106
205,57,23,25
124,203,197,338
89,355,91,282
162,359,225,188
197,202,257,291
346,242,100,274
266,32,303,144
132,184,187,261
244,240,276,334
45,217,103,194
253,86,79,348
203,239,30,304
306,73,334,259
59,323,60,321
64,295,303,153
131,361,199,391
228,351,142,297
158,198,129,187
384,373,311,338
255,150,385,83
244,89,49,323
358,20,210,81
99,84,134,110
220,187,132,366
82,164,91,234
260,35,119,335
303,237,216,139
104,109,62,98
232,249,259,333
356,101,389,127
295,243,255,364
330,41,338,340
345,376,206,319
34,184,190,210
325,32,270,261
154,55,112,320
245,111,67,374
125,21,264,398
70,171,73,256
163,370,190,106
336,172,82,102
261,163,395,332
21,251,381,379
26,164,69,279
392,228,231,180
389,92,210,225
305,35,284,185
245,234,237,95
380,128,209,202
263,184,384,127
104,282,332,223
164,78,203,318
388,202,383,82
57,198,176,347
249,188,345,224
70,129,239,51
355,91,76,23
39,396,233,198
233,310,26,386
349,59,229,30
20,22,115,397
218,65,37,391
191,153,259,221
259,69,159,200
38,367,60,79
387,40,101,148
180,259,142,347
364,395,182,209
73,266,261,155
211,291,255,53
75,180,296,221
158,111,67,215
145,306,294,42
398,301,199,314
180,364,326,293
86,21,244,210
177,158,385,63
157,291,271,38
151,104,24,235
163,40,177,26
363,238,241,299
378,106,88,146
380,351,50,207
299,25,30,42
306,140,48,111
222,162,96,213
90,230,389,171
136,199,162,180
83,332,198,168
59,297,319,398
122,96,226,384
127,383,359,296
363,44,187,70
374,47,266,53
326,279,387,356
207,397,299,353
261,202,45,169
111,214,338,362
177,104,76,23
223,178,101,300
132,237,40,28
221,49,195,65
345,69,211,229
77,181,166,23
91,354,288,187
265,81,195,386
224,336,153,335
374,249,194,141
390,96,302,144
351,51,257,379
198,274,159,136
300,327,288,283
89,267,184,63
112,172,294,260
99,330,236,200
253,37,286,271
270,185,94,258
179,373,319,66
267,396,249,348
55,118,273,195
278,236,243,171
330,110,298,291
111,250,185,228
227,34,96,281
370,313,266,233
26,358,130,329
167,307,87,306
88,135,210,346
309,212,86,122
400,203,324,302
350,35,67,24
21,228,195,238
236,152,108,192
168,197,58,379
211,64,32,163
187,173,226,366
393,87,68,270
20,293,32,315
163,109,377,312
294,52,297,30
129,83,203,163
143,378,226,392
355,367,139,80
74,326,42,152
250,90,225,336
195,251,72,130
399,269,75,339
379,77,398,110
49,93,338,76
309,213,70,355
229,119,233,343
174,311,325,238
40,23,392,252
350,44,84,339
123,22,108,179
240,359,66,240
38,232,337,226
352,136,116,224
39,270,159,314
318,161,72,62
387,345,80,380
122,25,85,29
369,70,265,160
245,215,172,190
126,263,134,307
176,152,126,73
267,45,197,114
247,278,44,120
270,218,294,194
322,119,371,355
216,131,164,192
177,66,365,309
164,188,377,184
24,399,82,355
391,359,157,214
90,284,54,307
108,338,44,274
288,306,63,246
340,143,125,245
108,113,84,163
210,31,64,230
212,38,338,175
119,397,237,22
51,179,239,147
211,148,62,292
335,348,127,86
297,115,214,339
314,105,99,237
227,185,90,61
332,153,378,147
128,173,122,201
231,335,384,67
319,261,182,128
210,68,274,360
48,277,303,147
333,41,225,109
180,112,63,157
228,260,126,35
191,195,236,202
356,396,266,251
137,291,267,241
36,73,93,64
48,35,311,251
196,23,372,371
128,115,386,328
146,172,160,60
205,142,218,111
85,175,188,353
74,127,275,78
353,21,169,188
193,309,42,212
294,227,259,74
307,199,252,165
219,255,332,377
45,315,116,300
79,193,212,64
278,349,295,252
125,204,248,105
178,361,49,119
162,299,90,144
342,211,200,369
380,220,174,379
378,257,149,235
196,94,399,300
36,101,44,147
249,58,27,89
347,328,104,212
182,363,171,262
262,21,118,94
283,256,141,365
233,336,296,235
60,65,239,242
109,324,216,41
101,69,325,290
24,390,188,343
279,350,318,373
29,48,129,164
175,107,190,210
66,49,354,340
238,27,233,225
233,310,234,355
391,232,62,223
170,94,96,119
39,357,337,214
75,86,146,25
145,212,366,351
278,50,325,240
49,31,128,280
218,375,338,221
186,320,50,100
213,171,197,128
229,201,373,382
39,204,161,208
86,146,343,154
291,239,299,370
47,98,66,386
385,140,71,291
311,127,281,351
372,273,225,23
228,128,383,181
230,227,328,74
133,263,172,321
54,294,95,200
237,43,272,27
116,324,256,108
315,257,79,49
131,168,108,352
278,387,232,82
234,332,140,209
191,180,24,350
72,76,265,253
314,336,240,262
52,194,303,155
195,188,103,142
126,225,375,229
182,220,237,202
337,30,162,171
250,373,184,48
72,337,194,295
336,229,310,367
338,98,173,75
307,313,355,173
392,350,114,198
172,87,232,344
386,267,139,177
229,282,83,279
332,158,107,275
153,321,193,195
384,345,129,59
107,255,106,260
395,314,135,274
309,278,191,159
293,341,119,126
235,101,108,360
196,382,168,148
211,167,29,121
181,172,193,330
62,38,282,264
72,21,169,83
221,363,196,143
396,94,158,93
324,250,360,184
91,94,318,171
113,382,224,400
393,336,199,203
121,66,159,391
268,53,152,232
177,289,356,40
370,159,202,221
348,243,130,38
283,279,379,341
111,228,21,152
45,314,52,297
82,149,50,154
342,204,197,389
100,385,28,209
260,377,86,326
154,225,88,221
203,37,340,50
156,297,185,202
293,322,186,89
65,221,197,377
35,171,259,205
222,85,172,343
38,368,315,228
87,77,196,356
380,153,286,304
368,122,49,253
136,167,127,91
286,204,224,75
90,38,60,71
25,166,243,348
188,51,25,164
119,140,55,169
190,371,147,180
55,248,34,74
130,360,357,206
329,360,320,169
253,167,80,276
170,169,196,109
115,135,163,170
198,101,232,47
119,92,327,111
47,239,22,233
162,162,345,98
390,355,28,356
298,340,179,217
357,80,232,57
220,177,93,246
133,296,149,328
264,107,220,237
25,121,45,51
385,131,208,338
103,160,51,103
297,362,333,352
22,143,233,368
286,287,233,372
164,268,147,169
137,224,271,45
284,323,161,252
125,252,153,170
235,288,366,346
87,103,298,84
155,225,93,256
290,331,297,303
150,54,104,348
272,100,177,208
150,104,326,392
206,286,109,106
180,24,237,386
254,395,35,211
319,319,134,96
163,136,233,138
181,236,155,217
296,311,69,345
55,257,117,386
320,359,269,180
182,113,214,142
147,271,30,295
119,69,95,233
362,151,183,301
231,168,38,296
355,329,30,365
373,169,245,89
60,76,127,363
326,91,235,183
45,362,264,355
290,283,195,154
270,121,133,33
117,400,255,332
365,129,239,69
226,273,139,198
126,52,91,196
162,106,48,209
351,114,312,396
140,315,292,266
180,364,213,213
313,77,197,108
367,176,192,354
130,114,25,64
72,298,376,274
169,235,136,345
336,129,60,166
391,180,334,274
318,175,204,149
149,349,223,81
155,33,326,324
391,254,152,277
179,349,231,354
71,350,84,394
226,234,180,220
105,207,203,300
96,64,275,97
208,369,177,209
340,138,236,46
217,383,312,156
209,312,249,156
375,165,270,302
298,30,303,23
127,88,53,368
386,217,284,83
204,99,147,282
60,315,118,215
354,138,52,21
122,269,372,78
66,316,258,91
68,362,229,93
379,141,349,156
96,112,228,48
44,61,297,261
306,239,201,168
201,328,143,41
227,99,285,159
92,188,236,382
367,313,384,350
293,120,25,100
141,146,98,356
218,134,127,138
370,388,66,312
318,54,341,162
338,181,131,274
69,155,153,399
294,42,51,72
85,76,367,92
349,139,350,388
331,208,20,73
203,255,326,247
23,59,96,85
303,387,82,97
343,202,134,236
312,190,269,217
183,48,278,95
144,76,345,57
43,295,94,65
113,278,23,209
287,290,141,220
91,256,197,384
375,192,212,358
170,244,393,107
107,30,246,309
104,274,50,304
340,78,195,144
85,96,120,82
246,72,365,226
288,164,187,375
313,397,27,387
392,245,43,215
252,288,345,179
294,146,354,45
194,346,332,68
75,33,219,263
207,223,281,347
125,224,337,139
341,215,240,278
337,161,397,63
83,153,399,322
128,209,220,340
400,191,216,201
205,249,192,128
253,149,57,372
294,46,131,384
195,380,88,255
292,82,222,385
186,109,155,154
272,266,363,395
314,114,173,225
324,206,231,316
147,398,349,253
234,330,304,349
173,133,184,82
30,283,314,308
216,224,198,190
200,390,258,163
158,254,341,149
217,272,368,286
335,372,111,311
225,336,25,75
30,333,281,310
139,309,164,51
264,398,262,206
231,62,97,372
24,208,194,139
295,375,50,153
211,227,188,324
50,163,371,203
370,65,344,370
287,198,101,146
102,336,263,207
388,173,281,84
396,353,147,101
283,67,23,372
252,117,238,233
387,290,237,38
46,260,31,276
218,122,321,389
304,87,133,339
248,312,356,282
274,196,196,142
183,160,208,147
64,29,58,226
40,184,115,284
386,142,379,186
193,75,66,34
126,181,186,330
308,346,88,120
105,48,400,96
53,387,117,263
266,148,350,378
139,279,180,316
282,182,352,118
163,56,125,378
331,374,238,152
130,167,51,360
42,285,306,168
386,336,292,89
253,145,207,242
315,226,241,254
282,388,284,284
40,44,172,301
36,154,22,44
371,400,279,307
152,262,57,124
284,32,266,119
252,268,232,50
357,137,167,289
225,375,367,141
269,358,241,101
118,257,165,28
239,153,102,228
195,255,79,344
168,221,280,152
114,363,318,250
263,333,263,151
189,354,58,357
158,47,228,231
360,64,106,82
89,60,24,192
141,302,42,174
236,158,128,399
158,96,141,170
389,382,229,387
281,321,24,95
375,232,244,71
76,354,239,58
172,327,102,141
342,342,91,219
323,115,363,69
138,176,166,188
208,24,372,370
342,173,129,250
302,360,274,66
197,305,173,343
310,100,156,297
124,377,141,110
348,351,72,75
131,200,96,182
298,334,321,294
320,162,362,304
350,73,42,214
328,298,262,390
126,226,329,318
399,354,335,47
83,224,184,228
142,249,217,389
60,310,40,181
364,93,65,74
82,251,395,336
222,287,369,120
203,305,223,313
324,293,158,73
317,55,209,96
179,226,169,85
65,200,25,119
224,47,148,89
393,130,232,45
81,188,204,39
371,210,257,142
130,367,100,326
120,197,288,32
262,340,157,164
317,135,76,158
204,143,320,345
269,274,25,321
104,144,324,392
91,154,342,122
379,280,341,115
53,222,119,266
172,84,123,296
248,288,206,35
96,295,152,395
278,88,83,187
260,148,148,300
108,158,84,160
373,37,324,162
230,237,165,317
131,52,66,29
363,163,278,135
287,367,214,238
309,360,364,348
156,149,269,342
85,137,109,139
388,318,225,308
159,397,343,137
168,224,212,230
139,214,320,370
179,156,168,314
223,107,389,332
354,115,378,204
135,240,67,321
340,303,133,67
76,203,274,126
229,396,288,193
286,87,300,267
163,323,296,234
368,281,62,301
264,342,40,60
110,176,289,28
330,157,157,220
283,272,303,129
319,203,191,136
158,271,56,214
354,52,369,323
60,291,394,291
39,363,74,176
58,377,397,264
246,224,271,307
57,99,338,359
212,320,119,399
124,59,162,379
366,186,128,85
96,103,344,317
143,83,67,304
207,35,372,312
36,138,247,180
238,296,26,232
66,169,112,20
34,352,359,338
396,164,244,141
230,391,107,85
82,221,120,383
352,320,145,186
329,341,57,24
207,138,233,88
234,120,152,190
353,171,329,296
182,287,110,229
159,177,313,65
63,63,345,332
106,394,365,210
318,142,304,220
282,374,323,34
296,110,156,272
51,328,370,108
137,233,251,125
256,355,85,42
259,386,243,171
33,390,232,374
297,216,269,350
40,395,110,235
271,135,394,195
396,25,212,351
246,178,210,69
145,264,105,20
27,289,82,377
43,287,317,226
286,61,160,164
216,22,392,214
359,244,259,273
99,163,352,42
138,239,391,48
346,208,70,262
64,253,51,146
105,156,87,163
270,373,270,262
320,88,290,114
279,240,110,352
286,377,113,209
270,226,87,232
60,216,234,251
207,235,172,111
340,179,379,388
122,354,337,79
83,109,56,300
372,235,196,149
256,23,119,192
86,179,371,358
332,164,313,391
225,91,129,230
163,99,44,388
195,388,100,314
397,283,301,22
375,185,289,350
384,117,209,93
28,68,329,156
366,31,309,312
238,148,120,395
349,105,130,164
81,230,321,328
154,154,156,280
38,394,123,121
58,352,173,143
40,328,286,138
202,27,112,121
359,167,47,277
75,100,127,141
252,148,93,277
309,274,372,93
223,172,320,306
348,179,151,178
216,279,239,193
171,159,197,158
226,223,224,114
292,177,275,395
243,169,366,68
315,59,148,123
112,158,70,88
69,184,283,81
215,279,337,45
316,330,273,362
271,388,254,306
243,227,336,325
138,172,141,168
125,130,273,69
45,151,315,377
128,266,392,198
73,127,91,112
316,66,125,385
90,356,102,306
274,72,77,373
261,64,334,108
188,395,348,162
234,227,105,28
348,87,130,80
314,347,381,162
368,276,68,212
67,157,348,56
144,192,140,147
283,281,119,34
88,168,60,94
263,238,124,143
308,87,351,249
212,169,332,264
174,110,344,261
70,78,304,71
126,132,181,214
191,135,292,371
297,45,146,326
135,211,387,39
264,213,264,140
297,316,200,178
56,227,141,132
279,324,156,217
246,305,183,39
262,246,227,190
71,296,197,182
387,275,281,204
93,386,302,175
117,198,186,158
42,45,156,23
342,290,133,43
228,400,307,269
343,155,236,334
263,307,264,293
194,278,130,105
253,52,249,57
330,173,141,371
265,185,144,30
337,117,210,160
287,203,123,197
214,380,212,128
334,205,233,298
105,119,309,76
162,383,176,372
174,253,128,54
38,150,34,131
389,263,144,247
335,30,204,295
164,85,370,182
146,395,258,54
351,351,278,222
372,298,392,90
89,133,194,338
315,317,159,130
285,254,299,141
328,234,44,145
247,283,377,282
281,385,399,22
400,320,242,367
279,346,204,200
93,178,310,363
228,33,304,323
174,47,109,381
363,293,333,79
274,153,234,131
233,21,348,71
203,324,52,295
237,99,233,400
64,163,127,282
153,257,170,226
76,128,46,124
157,311,346,204
45,97,279,153
47,291,230,291
207,171,346,350
119,175,79,225
296,395,53,350
316,157,168,368
159,177,345,270
220,298,136,282
350,202,174,253
229,239,367,117
309,251,349,156
146,114,318,27
201,183,102,220
162,175,57,214
340,43,374,317
114,397,32,105
54,398,153,243
140,22,277,390
391,121,99,124
44,29,180,369
300,232,140,154
328,303,252,351
257,232,46,279
61,212,241,308
362,345,269,164
178,189,180,144
124,126,380,270
200,252,186,214
304,332,116,313
305,42,131,232
255,101,89,256
294,52,336,23
395,22,388,214
206,149,89,130
308,107,372,30
219,325,164,106
181,151,108,290
214,338,292,70
353,62,211,142
283,228,115,260
355,218,372,36
389,211,125,222
203,350,121,189
195,118,21,258
106,101,234,217
370,272,390,305
262,332,22,171
277,234,321,270
197,158,306,235
225,164,58,116
157,149,64,188
138,295,219,380
242,333,365,178
279,312,37,79
238,99,130,363
60,350,61,220
323,302,46,318
106,372,178,161
86,77,260,73
283,97,383,162
258,208,348,367
58,28,198,93
327,304,63,120
108,304,145,317
30,332,218,63
363,321,244,48
89,209,165,129
352,309,183,335
244,114,342,182
212,153,164,204
342,42,320,196
303,385,60,141
151,323,96,188
110,339,171,354
317,116,278,381
375,79,73,154
386,127,123,157
236,60,132,108
238,155,118,86
284,314,278,377
304,336,292,106
373,330,157,290
355,98,268,127
128,388,232,147
133,220,212,123
264,214,178,344
91,208,45,140
191,247,399,71
308,394,145,296
149,82,344,150
32,389,238,259
201,104,125,270
209,174,187,359
168,175,313,373
74,316,157,244
25,276,73,322
276,254,214,373
205,102,302,204
252,66,151,57
42,218,296,291
115,127,197,386
315,224,173,311
199,20,175,29
138,235,342,254
127,376,72,22
107,194,170,251
33,68,350,135
184,294,133,191
55,328,244,227
93,344,199,162
366,302,395,365
71,335,186,273
221,327,106,129
318,308,64,125
76,131,247,168
78,82,30,158
296,97,315,238
102,90,359,266
387,175,384,160
194,70,297,147
153,108,258,255
198,309,281,187
311,306,119,119
172,367,159,21
193,99,221,400
351,60,166,221
74,100,290,261
74,91,236,319
232,324,135,206
118,292,310,333
252,72,356,42
239,150,83,107
99,80,46,392
32,62,327,161
127,362,64,31
148,237,356,312
331,48,110,92
293,299,104,201
92,321,98,326
330,46,325,259
272,396,133,339
206,309,396,186
81,51,154,300
177,206,287,182
274,387,224,247
375,388,131,297
213,189,290,327
247,67,161,106
50,352,262,73
266,385,237,376
382,397,250,59
109,65,376,159
299,198,153,71
150,195,378,130
400,143,156,286
73,61,243,117
358,330,77,127
115,172,149,220
207,296,48,307
149,290,367,302
362,230,111,140
240,236,166,70
371,368,215,182
230,98,296,41
251,268,93,329
113,351,43,90
392,383,185,323
198,136,262,226
107,102,158,167
379,110,183,327
384,114,317,298
300,33,340,381
332,111,400,54
398,302,43,175
297,210,369,329
200,100,277,252
319,363,31,378
243,68,170,301
151,284,207,270
374,127,71,124
214,248,40,331
24,221,359,68
162,105,197,43
243,314,313,83
367,70,247,78
360,265,382,304
249,110,380,393
210,202,400,81
39,128,108,357
120,315,245,195
348,139,242,157
386,219,282,106
351,271,147,333
288,295,108,179
367,173,265,235
338,399,323,113
105,379,178,177
