Col1,Col2,Col3,Col4
103,227,328,237
46,210,382,123
329,68,326,299
220,260,393,245
189,341,210,362
295,102,237,193
55,144,353,324
358,342,64,140
289,191,361,333
244,220,176,273
290,194,83,215
255,22,53,196
354,221,311,145
25,163,221,90
255,203,113,82
172,285,104,71
344,206,205,131
23,57,379,288
92,262,273,72
38,309,373,188
282,163,189,97
320,272,181,203
208,56,47,153
361,275,31,264
179,141,65,117
315,354,200,234
201,393,383,185
73,124,226,322
175,300,94,302
165,33,259,311
93,280,31,395
382,148,391,133
156,83,35,103
303,361,80,398
363,140,83,139
35,336,210,161
162,126,201,107
143,133,238,48
30,111,173,260
249,75,46,218
317,320,307,190
347,305,95,255
379,166,26,166
336,97,287,346
324,124,93,37
277,175,242,284
166,147,259,324
393,375,60,25
27,109,171,245
26,105,211,110
98,202,370,95
35,222,179,165
76,262,340,89
113,341,245,242
212,27,172,383
286,65,291,51
130,184,358,189
150,222,364,147
298,52,88,107
86,376,350,330
359,180,82,47
295,245,391,399
56,151,371,74
363,180,62,398
88,341,113,45
185,159,53,320
110,222,380,249
165,42,181,169
132,317,230,183
259,366,186,76
375,104,144,259
61,166,280,219
99,382,101,339
166,392,351,228
298,313,199,384
68,341,77,54
44,85,55,23
393,197,111,95
232,144,368,278
57,141,188,32
271,291,71,122
296,24,104,134
342,109,72,151
44,58,196,326
229,228,346,236
326,304,70,307
300,177,397,98
50,119,202,35
238,322,30,181
182,308,229,384
26,361,235,183
393,176,330,310
156,251,212,320
249,341,281,117
103,115,84,249
279,78,208,181
330,27,389,133
66,256,370,72
324,80,258,226
388,332,318,249
282,48,301,72
78,80,50,111
394,235,307,62
70,51,20,194
43,39,327,356
397,137,286,84
346,85,155,284
321,68,139,385
329,243,63,350
172,117,131,267
223,391,85,368
329,369,187,118
307,41,225,291
201,231,245,83
338,189,346,293
276,62,361,112
118,239,59,399
382,119,74,80
252,38,267,369
196,27,27,175
147,266,270,80
140,310,275,399
163,37,214,160
53,221,279,253
234,347,398,182
314,345,275,301
268,102,272,87
314,233,322,259
233,188,95,32
398,348,48,59
324,77,136,393
398,48,239,218
40,55,85,78
391,162,258,140
178,157,224,377
298,105,195,39
51,299,378,243
147,197,287,293
390,160,65,55
193,340,129,327
356,218,43,310
113,181,393,320
282,192,186,374
128,218,98,241
73,179,135,360
244,35,163,339
57,107,396,28
89,38,46,199
32,253,35,373
175,334,115,179
93,160,102,35
210,196,162,149
138,393,31,366
145,250,315,250
83,235,368,353
325,336,89,396
176,152,88,224
141,54,69,38
226,35,316,46
180,341,356,43
235,288,326,264
68,384,132,172
275,33,375,123
194,58,373,118
135,106,274,286
299,250,315,162
34,85,167,322
375,20,25,227
90,106,242,233
247,189,307,124
240,158,57,37
237,121,254,38
157,365,326,152
132,242,204,301
46,25,208,163
215,125,363,271
183,129,173,98
199,117,162,343
43,184,289,106
153,334,184,246
400,41,328,310
44,100,308,358
79,196,308,367
341,60,22,56
98,197,294,161
235,152,143,61
148,271,193,312
375,73,28,217
130,124,345,342
363,302,138,84
278,226,163,89
250,183,335,107
286,166,34,158
116,188,105,333
322,291,113,334
351,339,320,323
199,187,81,369
397,386,57,139
392,191,125,294
23,211,107,43
57,86,298,349
214,276,42,70
273,338,42,206
345,96,283,110
375,163,155,166
65,176,271,244
247,308,212,189
220,188,133,126
75,342,31,130
83,276,314,125
361,48,219,362
212,270,376,397
127,123,315,50
79,360,35,311
386,29,217,289
272,198,231,149
201,326,320,370
119,110,208,314
266,376,292,242
289,266,301,254
299,301,400,193
307,348,304,157
176,148,62,129
227,125,128,264
196,236,335,58
395,113,240,84
190,186,98,361
105,393,157,323
232,295,218,387
180,80,152,220
142,148,218,163
44,40,44,62
38,25,60,30
140,210,283,285
383,253,364,96
227,231,92,143
343,126,367,108
322,385,348,237
218,370,131,97
354,342,47,229
167,296,82,273
102,382,309,94
100,341,102,222
398,125,292,154
303,65,55,281
343,52,50,285
164,211,219,150
226,351,281,256
216,65,86,286
70,114,211,359
306,164,171,125
165,335,310,365
183,118,29,133
136,197,197,50
87,59,29,361
50,38,187,153
156,154,372,158
149,334,49,117
22,196,238,90
150,172,189,211
281,378,181,269
346,375,71,363
67,56,75,105
391,251,178,383
370,245,187,206
78,86,253,310
375,393,28,266
333,168,122,381
296,52,117,191
259,137,81,208
257,351,314,296
148,222,378,359
155,36,312,271
267,255,313,189
233,259,74,334
357,322,107,314
251,372,46,191
116,290,252,108
74,153,38,333
208,180,172,312
253,66,36,184
109,185,199,251
54,277,338,398
359,60,191,136
277,277,200,77
104,197,135,176
180,209,354,285
99,306,88,114
27,103,223,20
105,30,90,287
202,285,382,282
193,243,144,25
93,271,47,298
330,124,355,21
322,34,331,63
376,31,387,200
374,355,378,38
355,79,119,254
181,73,255,58
347,63,340,29
134,271,93,161
79,193,328,43
228,377,222,283
85,59,377,295
340,152,325,121
210,358,123,72
180,267,195,293
75,399,369,382
196,139,163,24
303,169,127,27
176,93,367,206
228,244,188,385
398,282,334,228
62,73,329,300
394,272,65,127
252,375,293,355
54,373,358,363
196,199,136,263
201,204,104,65
250,49,232,269
288,34,269,351
226,267,376,78
356,323,57,211
377,165,395,68
194,74,286,162
380,269,134,59
207,123,215,149
257,345,193,300
170,41,283,268
50,34,55,39
101,110,50,293
291,236,208,58
250,141,79,311
163,388,304,203
45,178,189,214
260,311,277,206
301,79,151,211
354,368,108,193
139,303,170,387
50,131,258,358
300,193,267,368
215,202,50,128
145,326,211,120
27,269,201,58
151,236,147,138
238,183,212,306
100,204,279,219
25,228,176,270
195,362,167,342
386,23,140,201
143,201,176,357
245,201,395,109
263,276,266,223
26,222,326,204
364,281,331,58
386,42,389,207
356,336,91,118
300,194,365,390
148,284,69,183
272,205,326,26
60,178,147,297
98,148,112,68
392,303,313,284
203,284,386,376
346,39,320,262
390,358,102,360
79,63,48,180
259,368,340,159
286,180,253,48
260,96,150,190
139,128,108,337
90,180,385,211
375,308,106,375
184,275,185,211
260,318,143,232
234,268,354,210
66,309,313,382
115,53,78,378
33,53,374,273
342,33,320,353
271,256,47,373
159,219,343,290
38,149,393,339
129,100,20,340
100,314,193,281
285,153,282,107
174,298,60,232
189,220,54,271
254,33,258,27
218,154,57,294
362,145,102,30
88,171,125,335
140,157,292,157
69,116,136,259
207,176,349,35
280,337,68,105
349,112,106,349
367,126,107,372
398,386,307,163
347,341,296,365
226,313,230,319
386,202,257,134
377,39,199,380
305,129,234,48
23,129,326,314
60,366,201,326
36,134,122,149
277,361,255,73
26,139,334,343
210,289,241,140
374,63,194,90
123,152,340,339
91,352,391,400
77,318,76,230
344,170,258,361
351,296,327,33
373,263,249,211
313,380,367,198
232,378,369,79
238,206,327,101
300,316,200,70
52,251,39,121
123,350,89,358
136,63,216,214
327,223,165,394
272,391,40,305
351,73,369,253
175,86,324,36
99,208,65,333
379,317,190,368
35,219,310,362
210,160,50,278
145,319,380,393
337,157,189,304
250,285,392,351
329,281,344,268
361,232,389,53
178,329,212,159
168,265,395,160
141,91,173,183
357,199,274,288
390,228,182,294
79,322,346,290
302,184,196,179
88,220,103,216
46,190,309,88
169,259,261,347
360,313,194,187
151,44,182,205
389,122,246,120
212,390,255,384
339,294,205,122
184,341,221,184
180,130,166,227
87,273,267,306
372,323,317,162
210,122,191,47
333,191,176,73
317,263,359,32
117,196,74,265
293,219,192,225
41,86,331,240
231,149,211,360
231,251,221,192
55,58,81,183
263,224,23,263
233,119,235,345
123,342,311,298
199,313,279,378
253,130,271,30
108,294,128,388
388,63,49,383
256,198,161,175
87,134,269,352
259,70,159,132
219,81,287,338
157,314,132,373
23,109,387,361
121,196,196,178
74,269,20,84
189,398,149,73
323,251,393,339
356,133,158,55
157,178,370,272
99,65,192,219
353,234,26,53
393,362,250,345
103,122,315,213
135,86,280,59
141,359,178,133
312,81,79,355
82,219,192,381
158,57,121,326
319,62,388,153
334,260,112,272
299,382,177,398
394,170,209,29
193,246,347,128
134,64,47,225
357,223,362,311
398,362,60,336
384,326,51,65
125,71,179,76
175,307,275,346
234,321,296,344
119,375,58,154
322,367,204,312
242,359,222,168
251,350,86,209
327,72,74,351
259,233,36,301
298,243,39,59
344,214,286,93
365,352,340,281
168,165,208,187
317,159,111,271
48,284,266,117
348,86,211,393
255,332,327,364
239,264,237,195
23,167,157,280
345,117,370,205
242,155,382,129
272,50,200,160
254,229,137,380
50,200,240,138
109,193,396,70
79,302,161,37
146,99,350,124
152,121,129,320
159,306,287,219
295,310,160,72
273,73,151,234
341,313,365,29
253,209,75,129
97,106,40,129
220,288,372,310
170,29,321,99
186,145,390,87
134,307,59,92
200,86,83,260
52,365,85,369
124,351,187,35
148,155,21,49
395,161,382,390
100,76,171,316
295,171,121,153
376,116,289,310
96,286,150,142
94,180,276,328
313,155,137,187
170,364,153,293
217,364,255,125
130,284,43,100
354,290,306,229
172,75,248,96
270,284,109,83
347,256,256,65
240,131,122,280
145,121,184,217
133,387,237,286
35,59,161,253
43,113,353,378
213,370,125,150
334,296,290,196
167,205,196,349
246,355,96,238
385,97,130,100
147,195,140,342
82,31,370,32
265,108,280,247
149,313,290,69
118,363,271,86
247,212,49,89
121,164,27,55
89,314,128,183
309,57,106,144
215,38,329,122
166,223,205,265
345,27,20,304
41,367,67,112
395,191,127,272
197,190,37,159
125,218,187,333
76,384,91,241
207,184,321,179
170,270,70,228
326,289,221,89
101,395,374,381
41,73,123,330
230,77,339,121
231,225,119,57
180,160,26,396
69,332,359,81
331,73,200,212
133,198,102,133
128,274,335,125
383,341,350,139
262,248,143,311
55,296,66,392
44,272,54,157
101,323,196,219
157,247,83,105
136,339,344,65
235,84,137,225
378,228,301,319
268,295,376,158
279,268,139,397
73,355,132,202
130,75,46,295
203,287,277,213
387,349,308,87
174,239,81,83
66,399,233,384
141,149,115,146
76,215,155,157
383,275,311,99
324,205,291,398
369,259,367,34
383,337,184,222
306,84,180,81
177,336,118,30
378,263,20,151
244,70,24,115
283,255,287,53
376,123,56,101
67,199,298,228
398,190,159,392
108,309,30,112
64,220,31,309
397,161,70,25
121,269,83,28
172,327,172,236
147,191,205,192
53,212,375,198
243,228,200,394
192,276,321,195
188,265,209,178
216,96,30,342
193,148,152,196
356,305,151,350
189,55,226,260
270,87,70,128
153,244,268,151
201,54,82,241
194,86,230,222
230,34,352,206
232,302,355,251
225,244,238,256
24,100,82,77
241,367,391,287
28,149,202,87
74,158,120,71
116,379,371,68
379,366,307,87
376,341,348,248
305,140,144,204
294,176,39,235
96,369,353,374
345,95,91,271
385,248,125,380
387,231,185,242
198,94,289,87
211,30,336,205
377,222,163,211
290,207,21,292
338,100,380,151
65,80,385,372
104,292,105,92
114,377,89,299
247,142,356,57
378,360,163,174
176,232,203,253
22,98,54,71
389,160,313,104
150,135,33,351
340,103,205,137
370,217,290,59
38,63,197,371
29,80,43,69
242,40,234,298
119,345,138,187
244,212,363,59
100,180,235,102
185,154,269,364
213,371,210,50
159,213,235,126
124,89,303,339
245,134,280,350
292,235,146,51
182,358,38,372
326,199,342,261
191,47,95,124
105,88,180,209
347,36,155,326
167,259,301,194
20,385,269,280
214,173,218,169
49,90,70,20
364,40,146,325
386,368,399,340
180,22,294,68
82,359,127,232
114,115,86,132
143,303,358,130
358,108,295,219
327,335,237,164
62,138,174,347
55,87,103,400
390,272,168,299
31,310,111,57
254,188,261,308
251,372,310,397
329,96,92,231
302,22,340,382
145,268,40,364
128,184,121,96
382,364,356,38
103,335,138,36
171,167,62,110
337,215,276,137
367,278,170,386
27,218,185,211
111,92,202,267
328,128,51,347
110,314,292,339
397,150,75,187
140,123,90,260
276,314,395,265
128,256,337,322
360,128,272,94
58,253,110,134
315,100,336,322
321,234,42,226
348,332,67,62
268,389,180,139
298,187,242,179
56,377,102,247
129,213,354,394
90,24,194,313
130,78,284,398
28,63,35,379
176,322,309,89
321,367,27,162
383,153,172,263
332,199,355,290
49,67,162,369
340,166,248,373
285,172,176,37
241,253,96,211
87,171,28,231
150,295,151,216
227,326,225,157
322,149,88,181
76,137,94,340
20,274,154,79
62,52,278,43
318,310,265,20
28,262,304,288
66,283,195,123
351,153,255,136
195,326,66,223
173,127,328,51
335,373,48,234
168,208,235,319
165,256,211,268
291,116,181,219
289,153,196,30
155,261,313,67
89,182,182,102
330,140,348,149
289,375,119,193
141,198,140,203
175,126,211,195
301,162,347,38
326,161,220,56
285,312,155,159
203,272,257,216
262,142,141,82
131,260,213,79
153,356,335,372
116,302,221,355
384,278,115,183
157,274,153,80
237,116,237,100
385,87,146,35
287,43,339,117
306,206,25,371
321,110,229,269
298,297,280,151
364,243,123,95
326,154,293,325
56,399,217,152
302,97,208,20
178,247,87,152
358,325,320,372
262,382,82,194
172,79,193,39
246,43,390,335
107,299,119,149
186,43,79,353
349,258,81,400
115,172,138,340
244,223,356,137
362,241,138,305
78,166,201,226
175,60,273,362
129,194,59,184
176,199,256,378
369,217,191,321
213,40,275,393
376,232,306,48
285,273,383,66
168,389,199,145
79,48,29,340
42,66,382,216
325,267,205,388
360,269,304,27
198,157,230,235
286,89,371,23
103,177,217,284
55,95,351,342
297,161,253,125
300,370,37,377
321,268,74,283
335,248,137,356
141,66,172,149
236,53,305,385
179,221,70,33
202,385,217,189
221,214,25,137
214,299,369,275
138,79,217,375
31,335,227,287
153,43,89,272
96,148,196,31
261,110,33,330
398,33,85,79
47,251,230,137
76,72,30,223
108,35,366,329
52,356,346,143
367,338,186,156
302,90,152,325
45,51,188,113
393,292,37,289
220,99,134,135
386,60,240,37
351,339,212,248
267,109,161,172
258,208,391,194
128,307,400,363
82,140,315,196
171,395,377,21
166,232,24,257
400,162,194,62
345,85,284,355
81,193,355,322
37,66,320,346
26,176,338,134
160,358,300,119
275,182,206,172
22,194,175,169
324,167,64,391
141,231,346,155
27,162,284,160
102,103,46,33
112,224,126,387
376,233,310,298
379,223,349,126
120,236,233,253
329,213,204,127
65,216,84,190
225,29,294,337
338,123,44,95
310,373,109,326
224,186,372,38
107,197,294,44
274,187,338,318
26,182,40,321
390,353,246,291
205,246,367,270
40,202,259,81
285,41,144,232
42,326,367,244
22,59,30,71
94,232,109,162
325,270,170,125
395,347,158,143
40,50,257,379
159,271,144,246
345,153,201,394
152,97,241,238
347,311,25,209
109,162,348,264
199,177,311,85
241,66,231,203
267,293,362,285
39,147,267,308
319,87,66,260
73,304,120,394
29,186,58,288
268,60,64,213
264,287,28,377
300,353,29,307
274,103,119,216
30,285,285,128
395,21,131,325
280,220,129,148
296,106,315,355
316,400,356,71
167,329,349,68
222,241,367,180
77,190,56,159
322,203,210,187
394,121,271,101
30,230,105,383
385,100,189,240
102,151,126,97
62,270,24,61
353,338,267,188
81,173,66,162
331,160,195,320
352,339,313,384
178,200,34,137
374,319,104,93
127,166,330,352
290,92,192,292
145,244,74,364
148,378,56,140
139,386,276,299
148,381,363,345
177,399,233,389
68,151,27,211
239,114,77,302
281,226,284,153
201,325,267,99
206,90,263,87
107,165,400,108
136,20,276,122
218,229,46,128
217,128,153,340
176,346,101,320
328,170,251,246
109,366,104,262
113,123,67,333
28,77,58,389
93,195,237,45
380,55,119,77
194,93,213,316
97,296,240,192
110,231,215,269
114,240,166,284
386,296,240,193
292,326,283,380
330,135,20,131
278,64,234,256
88,149,378,328
300,326,224,92
125,64,107,293
286,384,293,80
104,341,20,393
57,318,266,222
32,55,304,271
203,372,227,233
370,86,173,144
112,125,398,43
151,303,210,145
135,202,186,362
275,285,365,322
41,265,166,292
178,302,196,398
252,350,185,313
257,273,128,189
256,214,263,198
209,36,233,201
191,321,281,291
188,231,183,193
124,77,159,70
124,348,359,156
213,308,395,287
225,242,367,260
109,67,371,348
104,199,134,85
144,27,215,103
113,44,200,344
138,371,217,321
134,98,280,40
209,214,159,296
204,273,320,396
34,395,102,45
105,311,176,61
373,302,222,250
160,193,358,111
105,376,278,339
79,28,346,173
107,108,309,111
368,63,272,395
340,314,46,335
233,280,148,156
201,347,291,354
329,45,367,26
336,83,68,259
329,373,102,178
160,253,122,111
212,104,400,163
329,129,204,23
363,358,47,298
167,88,348,152
165,165,390,23
249,297,319,30
222,313,47,373
387,181,205,160
258,124,207,57
116,325,322,46
370,58,73,28
146,105,313,58
228,75,226,371
108,201,99,395
66,210,113,293
237,323,162,327
140,349,206,109
45,158,93,22
265,86,60,176
147,361,376,194
185,351,220,34
225,277,32,82
169,242,356,231
292,360,199,185
383,25,203,329
251,275,314,31
196,28,266,243
306,107,386,66
151,91,388,370
37,278,61,400
279,297,141,157
211,287,24,166
33,47,296,246
316,377,235,141
170,207,163,242
274,281,117,73
215,227,210,240
80,270,153,27
165,271,320,264
83,353,37,75
292,248,71,400
117,163,143,397
221,214,104,212
170,131,293,192
42,20,56,101
343,398,163,111
138,164,99,247
74,396,186,100
292,129,321,162
381,78,27,278
334,372,118,171
244,179,153,261
295,152,50,359
158,155,319,243
299,203,47,286
338,254,263,336
88,309,350,28
212,319,392,121
331,290,318,231
131,354,38,125
320,306,152,20
281,158,46,32
195,303,211,215
365,322,116,134
230,399,183,208
46,56,261,265
236,380,139,164
342,236,399,59
376,314,139,174
263,260,76,330
288,48,179,364
86,88,157,267
325,281,286,102
249,211,159,177
90,206,134,325
174,285,303,106
344,375,139,181
258,81,236,388
228,318,377,245
279,23,303,284
25,155,32,55
152,224,311,387
71,182,235,228
221,73,248,326
372,389,144,140
371,387,309,72
384,291,378,210
84,149,326,221
381,152,60,383
280,287,172,268
399,42,245,68
202,72,273,329
326,40,237,288
82,174,347,303
121,319,264,394
21,387,216,360
306,379,256,53
297,28,254,257
39,224,302,308
59,31,395,212
332,45,191,388
252,260,339,207
82,370,141,340
110,328,193,398
222,290,390,117
119,100,83,312
241,291,146,356
288,299,108,208
264,316,186,342
304,171,364,387
72,336,323,45
272,188,217,46
238,255,146,141
136,376,198,150
251,261,211,294
400,342,64,296
377,69,329,365
133,387,301,266
320,315,290,224
314,292,358,343
66,195,94,314
157,308,380,362
123,65,371,95
259,111,324,126
68,207,103,173
28,27,280,320
217,60,301,34
174,263,170,73
26,87,91,51
21,289,259,85
340,269,379,70
241,251,398,334
365,280,33,322
241,164,356,96
139,122,86,316
316,111,137,307
339,342,252,195
390,220,169,145
209,165,88,77
230,313,384,185
364,367,338,73
286,47,214,167
234,231,177,206
92,53,28,70
152,309,91,25
71,59,86,304
271,109,170,263
119,389,127,296
156,206,56,395
272,78,190,250
341,324,166,367
37,62,77,382
308,161,194,297
135,377,119,292
335,359,264,45
327,49,147,374
272,207,389,151
56,52,167,228
312,222,394,347
22,331,318,341
347,277,88,221
261,314,218,306
236,201,342,141
168,57,199,270
314,384,74,321
237,41,189,132
246,226,297,331
150,185,114,316
152,399,208,334
121,86,121,192
248,96,396,84
33,86,369,284
76,211,72,144
86,162,285,146
350,185,84,53
130,397,156,259
287,100,160,352
48,146,169,267
22,331,23,84
44,202,193,60
348,200,193,28
395,206,139,371
174,251,52,381
199,32,216,110
317,104,52,164
125,129,218,340
68,56,246,114
195,81,131,120
60,138,100,345
104,218,212,68
158,375,49,303
227,110,373,252
355,375,308,374
377,316,91,104
264,34,271,386
239,309,400,67
164,186,66,375
391,317,156,284
181,71,63,202
179,127,26,125
279,274,234,299
58,158,109,246
205,400,152,168
390,342,376,278
161,50,61,80
33,395,385,32
267,60,126,372
234,141,362,180
334,381,247,149
232,166,396,294
98,135,336,156
170,33,234,234
338,339,164,229
28,41,130,84
329,163,99,267
86,113,165,275
376,376,358,83
239,365,145,221
299,37,356,87
365,264,330,392
394,75,391,380
37,243,47,67
38,250,174,252
71,387,348,390
167,103,65,290
329,151,243,365
213,135,279,183
104,295,222,296
165,176,246,35
32,151,222,325
32,282,104,314
288,370,62,218
283,387,21,60
133,328,119,49
108,205,286,97
69,393,246,55
218,106,57,45
65,45,276,50
228,159,104,54
124,40,107,22
181,343,390,72
378,263,266,273
180,100,295,229
67,97,347,58
384,386,309,221
254,306,151,300
392,239,248,309
388,166,292,341
117,170,241,214
102,259,305,169
176,174,241,45
217,335,118,191
264,245,23,118
356,374,143,24
78,271,265,128
187,378,210,343
344,119,398,266
49,143,178,251
194,172,353,338
200,100,321,31
136,308,76,65
139,71,367,155
195,134,205,397
93,328,42,350
85,295,373,159
329,102,180,78
268,376,155,98
97,61,358,208
146,174,221,119
361,97,154,112
142,58,283,296
302,42,317,230
349,153,68,147
327,215,273,203
252,226,46,210
37,242,152,56
297,168,49,48
226,360,374,371
37,279,345,283
268,248,133,233
382,215,283,181
44,63,120,48
95,118,322,80
144,163,284,30
146,242,301,103
330,329,116,150
73,218,231,208
127,113,141,351
352,66,318,221
373,362,399,272
41,171,100,153
56,159,395,296
173,343,347,148
167,228,247,143
60,117,302,266
38,272,274,380
387,60,170,271
342,148,240,371
120,320,346,281
138,162,375,363
246,142,94,292
264,241,56,297
24,166,352,249
57,45,381,296
102,265,269,159
310,279,352,293
208,116,238,276
158,116,270,44
334,29,68,144
197,277,375,256
381,74,353,140
344,90,246,339
161,41,195,336
83,205,219,157
113,324,175,329
70,57,318,236
135,338,304,149
62,150,251,325
313,230,116,185
34,172,44,279
400,361,140,260
287,209,277,349
56,286,386,264
35,28,371,64
350,45,306,106
375,109,222,211
139,197,380,214
393,356,327,334
162,137,239,147
93,249,354,46
377,130,324,309
23,235,202,213
340,369,271,233
397,352,371,236
358,32,29,62
186,284,385,281
152,157,384,122
108,368,217,57
215,71,143,134
376,180,268,305
227,261,227,34
248,56,20,22
265,136,380,167
330,98,355,177
39,124,328,134
112,390,370,122
78,292,210,112
348,87,63,91
40,60,60,314
121,346,134,384
195,322,265,49
332,285,93,183
337,116,283,116
43,283,216,93
376,287,99,183
74,355,28,96
193,305,317,266
231,389,210,278
331,232,70,386
152,108,213,370
222,63,47,275
63,115,185,86
196,114,116,159
397,101,58,173
109,106,138,128
205,166,89,174
167,221,335,28
268,59,284,47
138,109,392,72
93,75,327,381
300,284,77,388
186,62,239,120
115,360,189,313
177,33,360,351
306,248,59,197
250,386,139,326
312,33,316,188
360,232,209,207
87,155,79,303
176,220,324,357
385,313,212,113
119,359,227,332
333,78,339,48
368,229,166,228
332,47,264,275
359,398,310,357
115,87,67,215
342,379,103,297
324,212,262,249
26,243,40,125
250,152,378,206
106,86,326,67
271,396,227,77
370,262,291,255
205,291,324,193
150,290,79,229
231,44,373,114
357,391,51,178
155,177,48,341
345,366,384,376
278,160,141,290
75,78,333,103
267,392,352,156
378,148,188,327
313,255,214,105
22,288,220,303
367,226,87,121
200,233,115,310
260,357,273,294
126,27,202,276
357,116,41,335
82,56,82,62
112,187,258,276
359,92,322,166
85,73,101,277
132,201,271,144
104,167,308,242
246,155,130,220
165,235,387,189
122,270,363,112
262,372,104,24
371,394,202,106
69,69,311,342
228,369,340,307
202,186,343,179
64,106,110,93
111,400,344,132
340,251,315,65
300,220,259,26
105,339,279,163
284,135,94,277
66,63,80,121
180,64,356,287
38,196,191,217
121,24,205,375
128,363,123,146
257,81,37,48
176,104,192,339
207,56,354,241
30,342,280,218
86,240,380,152
62,299,310,310
117,222,99,88
248,103,95,284
172,123,315,246
199,187,37,366
84,134,70,342
354,48,77,129
254,114,165,181
179,96,345,292
232,312,344,221
340,55,319,62
233,394,297,311
311,182,286,117
62,320,237,123
219,32,360,379
127,124,222,393
384,390,222,303
380,398,182,76
275,324,219,100
370,173,300,396
284,384,352,352
376,173,261,212
207,364,334,342
27,222,79,117
116,308,249,322
50,115,267,44
74,302,343,170
139,275,301,245
291,162,131,272
313,75,273,388
194,331,141,44
189,215,157,76
185,213,108,252
396,266,168,192
36,258,95,170
280,254,137,297
139,313,277,336
357,77,142,287
78,333,66,277
302,181,101,354
29,185,279,346
272,170,376,194
253,240,146,37
387,224,226,193
263,246,111,21
391,265,133,396
139,186,133,206
334,88,352,99
131,110,269,98
331,323,48,105
393,228,20,216
100,74,370,83
105,252,249,227
392,35,396,32
32,392,162,175
283,197,232,145
365,177,288,329
397,91,254,149
188,96,327,266
176,379,200,164
131,234,108,101
229,112,71,30
365,359,215,296
345,142,141,155
279,211,75,171
132,255,314,175
151,389,230,218
354,285,86,299
398,249,320,262
236,128,315,110
370,76,103,208
101,120,301,172
82,358,309,183
298,60,70,341
136,85,127,330
363,111,219,258
268,55,138,173
272,400,89,216
267,154,40,331
352,71,224,106
365,246,186,162
175,394,78,317
154,87,96,177
158,32,187,256
345,194,312,65
350,237,370,165
351,345,97,295
145,351,226,41
302,198,151,25
271,153,28,183
216,181,111,376
375,267,130,259
95,244,260,122
102,166,91,371
25,286,261,138
253,359,381,206
117,279,181,351
197,289,156,328
54,124,310,71
34,300,330,88
283,123,213,235
165,390,133,95
308,305,248,112
205,117,331,276
391,38,245,356
142,223,166,166
192,363,92,204
121,82,60,241
132,51,68,326
195,235,306,140
129,127,116,265
295,146,347,141
217,379,344,380
366,129,270,43
294,352,269,272
321,196,84,27
297,314,397,155
272,212,144,303
334,99,38,354
278,222,277,72
161,221,144,211
383,92,161,47
20,315,276,181
126,121,361,344
25,335,135,133
289,59,251,160
236,134,28,207
124,20,265,321
261,273,112,96
340,199,316,305
101,119,148,151
60,240,219,385
190,92,200,363
184,90,137,379
172,244,131,60
74,187,207,160
324,138,158,223
270,303,156,398
159,375,316,365
52,326,361,368
102,183,273,317
259,307,202,173
218,24,397,178
278,307,396,374
55,95,208,360
158,133,219,218
383,97,178,22
118,129,58,246
127,380,41,123
303,55,170,60
310,320,77,395
228,106,248,385
207,142,303,375
112,188,337,368
56,388,216,320
170,161,145,25
236,340,154,21
396,254,216,171
278,262,240,168
181,315,261,393
271,312,250,234
325,336,381,138
333,314,263,269
299,171,390,102
187,188,135,42
221,128,70,171
200,154,120,73
357,253,67,165
47,230,166,102
296,369,215,286
136,98,56,284
168,193,316,276
182,205,302,22
396,391,126,49
333,199,208,20
211,117,378,353
290,106,196,294
117,26,39,194
90,88,387,22
189,345,185,198
174,349,294,62
111,366,34,57
107,116,92,242
28,111,270,219
69,128,80,133
208,57,136,238
313,148,92,382
357,71,264,321
38,178,188,334
299,166,396,222
330,361,340,349
212,154,165,282
371,283,239,192
55,294,377,165
66,112,320,164
171,81,179,170
310,236,285,314
214,354,191,115
179,250,187,147
330,289,311,127
221,98,314,56
256,266,80,71
104,146,178,217
368,141,279,164
384,238,323,221
179,159,27,20
301,302,225,317
63,223,35,347
238,124,326,104
260,381,308,324
202,97,212,140
120,32,145,305
389,33,289,261
102,146,382,247
308,223,303,208
208,135,75,220
339,304,123,170
76,197,388,37
23,96,99,392
332,88,297,288
310,197,376,160
87,25,335,115
30,120,124,386
79,256,230,96
250,395,163,109
294,174,45,117
326,394,60,202
293,237,324,228
221,166,317,36
239,214,27,222
82,253,185,372
390,251,392,69
101,142,201,169
307,304,105,211
330,252,165,74
151,65,281,49
376,225,31,139
172,257,329,138
316,298,389,133
392,254,110,227
329,260,70,80
363,44,217,99
267,153,192,374
109,351,242,323
284,125,383,154
308,200,304,385
181,274,168,395
253,136,238,195
92,272,234,327
58,131,238,192
80,32,284,279
188,373,357,53
21,54,186,82
126,250,182,21
140,175,204,47
187,380,377,391
214,259,231,57
74,109,247,221
48,31,211,90
209,384,161,216
228,282,180,216
245,84,137,83
319,283,307,48
381,370,261,251
272,113,189,398
84,332,60,180
349,276,136,263
136,334,321,161
255,342,370,242
155,52,133,351
340,192,59,80
24,157,153,127
237,169,367,40
23,169,257,387
32,139,316,73
257,350,236,397
127,313,388,334
144,30,230,112
125,226,376,319
258,347,82,178
177,81,57,396
264,119,21,228
189,83,63,172
319,45,118,312
208,167,227,270
329,190,224,321
263,397,119,275
90,268,209,162
342,289,29,300
137,78,190,365
115,253,165,177
32,317,31,347
349,76,110,399
301,388,76,344
306,140,44,98
227,217,78,200
326,177,70,115
154,241,323,202
170,33,208,213
237,186,336,75
336,119,180,108
267,121,57,77
