Col1,Col2,Col3,Col4
240,137,388,372
291,65,122,120
58,59,42,335
361,329,372,232
183,365,336,321
322,34,42,186
101,146,256,311
34,146,82,216
323,216,187,128
275,394,277,210
384,229,178,122
221,190,71,370
43,221,291,75
306,285,298,396
102,139,278,168
180,369,328,221
286,75,159,60
219,364,318,208
78,310,193,282
24,380,367,349
97,36,324,253
75,273,325,328
43,392,373,131
118,365,372,391
135,178,297,161
268,258,185,20
32,355,345,79
119,279,119,156
57,48,304,95
339,179,250,66
23,197,82,296
34,222,44,184
115,39,33,306
340,81,298,98
336,81,353,51
360,106,388,372
207,79,154,258
310,94,222,319
49,208,40,235
336,40,231,189
66,184,148,43
130,35,224,112
140,313,143,399
239,190,142,168
128,179,76,181
221,224,305,31
93,345,141,99
312,263,362,207
55,317,224,169
96,393,321,52
351,398,328,290
65,120,254,68
28,65,229,100
250,200,187,20
44,317,340,252
60,39,112,257
271,317,72,76
331,123,95,179
42,164,343,298
350,139,163,173
293,271,182,29
127,53,32,253
138,388,390,76
23,281,82,55
325,285,246,336
295,352,154,385
109,50,179,162
314,114,393,263
39,156,370,376
188,26,60,197
63,307,270,295
390,240,341,220
30,74,48,118
34,145,299,118
109,360,175,261
258,141,318,290
170,111,100,212
371,42,76,381
96,237,319,346
301,76,294,196
339,46,160,43
64,215,363,29
206,359,85,351
322,102,147,63
330,149,297,379
356,291,200,398
316,73,287,400
72,101,328,316
91,389,338,321
258,168,48,396
316,287,55,163
333,159,197,149
81,137,272,170
81,206,246,27
161,325,145,208
75,126,161,275
212,264,121,335
157,178,116,120
302,165,42,96
323,72,261,217
137,289,377,214
121,379,139,195
362,129,293,391
66,143,244,41
176,37,338,31
233,111,270,208
128,108,375,181
206,24,78,314
85,394,32,306
43,190,181,342
282,181,198,100
396,57,361,368
302,278,302,61
251,196,334,353
293,300,180,72
39,205,179,105
185,365,22,336
345,396,112,313
119,68,280,61
358,270,81,150
154,151,97,181
273,312,204,297
134,359,52,157
330,108,338,400
170,128,70,205
42,373,235,259
156,53,132,386
68,124,96,336
136,137,281,62
205,309,75,68
385,288,235,72
274,396,381,242
214,202,297,383
126,45,167,256
266,30,383,139
229,287,398,307
381,323,176,283
141,370,385,238
382,387,242,300
311,129,190,226
152,116,291,294
373,108,228,125
303,237,86,352
332,151,397,220
175,364,166,295
183,205,47,143
254,200,78,33
281,62,156,157
193,272,223,26
264,28,361,266
285,62,154,332
284,329,267,207
55,185,165,132
201,164,91,101
134,362,384,348
325,150,330,367
71,282,112,144
144,333,23,279
237,95,317,75
324,400,226,22
115,178,368,116
190,345,317,356
272,213,295,210
389,342,26,135
311,326,191,345
170,103,378,216
358,199,98,139
38,46,224,307
307,249,208,204
248,122,206,130
141,387,159,202
259,41,173,375
51,148,391,319
217,348,79,196
256,61,288,289
242,266,277,170
135,59,64,262
354,352,78,147
123,102,264,263
244,325,105,368
247,335,241,142
286,98,191,106
391,207,309,296
207,230,113,205
60,267,244,80
69,333,85,66
197,31,21,57
332,396,130,139
356,153,190,97
316,352,250,397
46,142,152,322
32,236,357,32
199,318,378,290
144,166,370,234
356,121,323,369
53,82,163,359
205,226,207,205
47,101,133,28
268,45,227,114
374,116,28,286
367,105,30,137
36,173,98,135
373,352,133,361
150,89,202,164
59,166,240,244
211,400,228,86
273,163,122,264
77,250,226,211
240,148,362,288
167,71,193,58
281,104,375,189
118,312,390,31
101,143,374,173
104,199,390,231
177,148,262,215
290,21,279,229
251,249,216,395
213,238,315,299
384,191,327,281
55,81,72,74
336,393,262,324
30,362,37,339
262,373,344,256
92,324,364,89
162,255,334,260
194,316,114,75
166,303,209,222
173,100,376,26
167,198,181,177
395,309,24,63
207,100,139,184
243,81,61,27
298,153,212,93
191,285,139,329
190,225,121,37
138,36,347,78
356,151,206,241
210,75,286,111
226,373,221,246
296,69,220,371
185,37,76,127
221,89,79,271
168,198,210,54
144,379,105,237
184,74,30,356
285,53,24,139
397,138,208,334
195,86,54,112
21,159,210,262
250,186,205,73
24,188,207,328
24,90,332,96
282,29,280,77
348,236,139,226
336,136,297,389
330,193,42,183
101,137,76,355
301,347,90,49
390,206,263,165
292,127,148,65
343,296,260,148
78,310,67,198
360,42,213,135
138,236,323,376
263,266,314,124
161,81,113,390
367,120,276,29
113,46,235,114
47,79,230,192
322,243,328,275
164,284,289,127
320,199,96,30
83,302,377,166
290,161,332,88
123,74,55,205
359,226,396,89
103,327,374,298
133,390,157,391
367,38,88,136
226,85,129,58
334,356,221,194
286,82,128,43
136,61,308,171
297,101,321,162
164,349,322,111
194,33,239,304
78,91,118,62
290,38,55,317
36,164,57,269
216,320,368,242
160,336,237,179
80,31,241,314
156,340,370,306
69,173,55,232
20,207,226,311
61,81,130,344
336,152,79,234
345,368,308,259
242,144,310,244
107,26,289,258
50,200,189,233
62,261,348,62
314,238,323,138
217,256,237,219
241,389,50,373
55,101,63,42
324,245,352,108
162,188,117,188
383,257,115,185
358,333,375,234
24,371,89,107
125,126,395,137
347,312,172,226
145,328,322,214
279,382,343,225
308,150,194,182
65,115,334,286
384,169,83,399
314,295,77,134
307,289,189,228
292,399,145,253
249,318,184,396
152,255,276,314
272,329,86,318
84,136,386,211
62,36,134,131
294,75,384,230
343,100,225,204
380,300,276,290
138,295,72,165
121,174,48,144
328,179,87,193
243,177,357,36
58,186,176,287
238,222,389,283
337,154,131,214
369,39,28,174
371,375,110,138
206,119,142,386
345,208,106,299
389,20,382,72
184,261,248,373
68,246,297,85
134,31,333,114
101,188,234,114
295,40,217,269
228,298,249,112
127,192,29,284
257,44,133,361
322,262,104,285
156,28,206,99
367,74,353,107
58,220,281,117
171,233,125,286
120,229,203,145
343,43,225,157
44,304,25,251
147,32,159,69
170,268,48,32
98,171,124,369
292,77,186,25
298,396,242,118
213,196,114,58
217,100,49,212
277,395,377,215
229,140,136,52
315,306,208,262
151,244,137,232
124,354,155,357
372,186,258,108
57,57,355,135
312,288,178,275
196,319,170,68
132,287,341,244
108,38,89,77
362,389,145,322
208,30,325,223
146,345,168,206
302,32,46,355
285,50,174,137
112,320,230,92
258,136,356,63
242,226,161,134
150,78,233,333
220,129,292,45
151,357,303,254
370,228,129,118
313,64,153,90
341,329,197,87
250,108,366,365
345,369,220,388
214,284,55,282
83,205,361,280
344,177,361,305
190,36,272,264
124,146,163,78
109,198,306,258
53,33,351,364
22,234,33,255
229,357,369,357
388,231,251,297
282,368,220,254
302,297,205,136
375,111,339,154
267,276,41,75
46,20,92,343
41,100,110,307
207,147,331,64
216,136,235,215
334,322,40,40
246,65,30,117
385,382,398,340
73,214,86,51
344,160,286,170
382,169,394,26
76,197,45,54
279,295,181,26
127,162,147,200
90,330,31,386
367,217,391,176
338,204,220,260
242,36,133,150
64,223,27,34
196,36,279,94
363,248,276,365
247,236,183,193
262,325,382,284
347,296,113,36
200,320,63,114
42,152,215,285
127,314,306,164
372,51,193,144
271,215,56,36
165,368,370,345
251,93,67,124
120,257,59,368
200,267,389,66
139,67,119,23
148,96,38,144
361,148,335,222
371,370,37,149
119,298,281,260
234,287,72,187
284,300,225,234
346,374,147,48
136,95,211,183
117,380,192,80
51,223,138,371
340,303,324,169
120,396,324,50
48,122,165,295
106,72,339,292
72,339,263,150
225,217,144,182
285,177,395,82
55,191,127,138
307,115,384,137
323,69,299,47
169,263,26,32
94,283,102,390
370,340,356,310
101,165,358,35
163,220,234,69
138,100,106,377
42,286,351,264
115,33,200,226
100,106,166,270
354,102,390,144
159,291,385,78
261,251,113,376
77,87,233,61
140,235,215,125
356,342,156,349
46,178,396,22
307,78,174,104
318,377,370,285
74,268,142,233
148,104,102,90
177,208,238,188
337,61,342,125
70,244,174,378
149,324,264,241
279,192,350,303
45,320,389,340
236,87,264,145
164,197,354,79
108,203,179,389
189,184,257,261
77,27,131,132
51,385,355,220
294,395,37,313
56,319,330,195
34,168,256,336
209,394,359,391
254,45,162,288
308,381,134,104
315,81,267,225
279,149,231,75
53,333,330,362
130,203,317,388
297,163,395,82
41,283,395,60
230,378,249,153
197,20,108,25
366,292,272,348
370,260,34,350
318,294,375,97
184,178,43,278
395,202,323,79
65,275,189,97
68,397,51,248
175,160,289,352
362,310,244,383
150,376,234,54
282,215,261,39
332,257,225,286
117,23,362,146
34,332,393,92
332,101,46,26
32,250,213,322
204,247,253,255
25,132,335,20
27,126,183,393
381,72,170,372
101,181,236,397
141,57,150,205
152,248,387,205
56,280,398,105
278,218,245,107
266,387,256,187
105,38,368,90
293,81,220,298
349,205,210,86
316,225,289,321
113,302,156,286
35,180,77,274
371,167,252,264
65,186,141,253
257,305,136,45
83,68,27,154
394,321,394,198
327,210,214,145
58,253,267,180
84,295,82,269
186,348,326,357
271,189,77,210
187,383,147,386
196,371,34,267
155,129,31,244
319,220,369,348
172,211,180,68
130,396,236,52
47,338,165,242
38,174,274,212
31,335,174,227
36,363,33,304
326,317,210,86
363,183,315,252
24,276,312,325
184,341,65,58
222,372,313,98
223,42,368,196
126,164,177,268
23,27,245,324
129,106,133,163
183,102,222,83
294,241,372,132
374,358,361,316
226,369,134,45
93,77,127,148
105,352,354,217
175,117,291,145
49,322,181,278
21,249,215,338
164,355,99,84
348,188,131,396
311,192,124,224
133,233,41,32
346,34,265,53
216,96,368,264
298,45,382,214
251,267,68,22
35,247,343,116
355,312,399,116
305,345,394,165
85,164,218,224
64,332,243,21
133,26,221,236
87,367,124,386
241,220,346,187
335,268,42,379
91,304,90,396
242,237,162,162
278,257,188,177
62,180,79,232
338,365,312,369
204,320,137,163
285,301,337,67
351,303,25,287
47,361,395,354
224,216,375,198
292,124,279,333
215,110,50,364
115,320,240,126
187,181,127,35
314,332,82,314
346,126,51,152
178,131,208,179
277,80,224,290
124,156,392,183
322,185,177,238
122,352,372,152
354,44,39,257
138,398,231,334
364,210,149,181
396,137,192,300
90,127,135,352
285,57,231,52
299,86,181,148
116,245,309,282
171,309,344,214
268,220,243,207
358,397,86,177
353,92,35,213
362,357,383,278
333,205,227,389
357,69,380,390
67,369,308,56
132,80,83,117
244,79,210,197
376,199,271,218
173,377,372,36
314,373,389,392
242,201,21,201
194,35,349,38
262,367,38,345
340,213,84,76
26,375,172,322
236,288,326,179
314,383,100,262
361,121,394,294
91,76,381,336
29,129,336,275
105,196,62,146
196,230,275,221
156,296,385,222
130,309,154,352
173,393,187,151
250,199,297,39
378,219,366,199
84,331,173,330
102,190,53,160
102,372,352,31
138,253,82,270
397,221,100,90
79,201,218,289
275,41,72,217
62,385,149,66
317,240,324,365
36,230,224,317
76,336,348,358
261,369,207,96
85,362,338,370
262,379,132,384
386,301,51,296
291,180,57,302
62,298,163,170
67,84,92,185
165,77,241,228
258,311,164,38
178,275,45,325
190,260,300,385
312,136,146,282
77,295,295,129
379,155,183,279
259,282,284,113
76,327,232,132
302,155,346,69
41,199,371,261
371,367,334,371
165,340,199,48
63,72,154,328
233,333,168,58
270,173,69,369
388,130,231,102
399,104,241,216
144,133,290,157
361,125,97,306
234,299,295,153
69,109,46,109
162,165,106,155
281,115,261,80
136,24,218,263
311,81,221,171
364,223,141,153
142,28,162,363
285,397,140,355
203,275,146,221
314,40,218,102
233,87,208,67
306,305,323,389
241,270,154,118
347,195,391,399
139,333,203,380
194,96,365,289
150,336,67,348
161,83,280,55
150,162,38,138
129,332,138,50
333,94,169,31
291,85,249,268
32,287,90,66
56,313,185,162
389,293,196,283
167,377,122,58
98,133,326,145
80,88,78,372
107,130,77,158
66,339,66,334
35,351,294,341
190,60,131,395
100,130,124,234
36,182,298,129
132,206,352,39
348,214,275,88
54,149,232,201
265,230,229,232
332,149,389,246
47,54,387,99
223,314,193,289
257,105,350,306
67,298,23,30
50,134,322,176
199,197,292,153
217,36,354,388
219,388,192,298
238,83,176,386
296,96,391,33
70,282,208,204
337,343,135,177
353,382,271,41
254,313,132,381
247,320,30,342
260,21,140,29
278,295,55,279
250,355,276,400
149,102,329,74
241,226,100,244
138,32,235,320
77,376,384,211
331,358,313,33
67,368,78,283
346,288,113,55
176,391,159,69
331,223,342,222
268,297,283,379
42,393,179,386
52,384,294,335
389,254,279,320
160,226,254,363
283,366,172,116
194,211,65,218
159,205,272,42
209,397,214,177
81,341,79,181
172,323,222,337
112,376,373,359
361,303,68,76
52,283,380,366
272,385,90,146
367,141,208,164
222,375,162,112
120,209,202,40
22,100,304,25
175,384,121,79
106,118,239,314
367,73,144,253
328,106,268,298
246,287,225,129
173,42,128,220
271,90,332,198
400,308,274,76
208,395,328,331
287,357,214,160
181,29,102,282
171,22,347,390
86,78,113,327
341,377,86,220
314,367,164,153
160,222,379,183
257,41,311,206
267,176,66,382
330,55,125,99
276,394,203,206
68,224,251,247
114,173,87,236
341,220,222,42
152,386,101,92
344,398,57,351
72,224,217,116
71,273,25,285
138,140,267,228
66,387,315,297
391,376,39,296
36,388,378,248
80,203,293,194
392,180,33,188
38,156,396,144
297,357,188,29
143,83,213,204
368,334,138,381
263,350,25,27
91,29,341,225
301,353,93,344
103,203,63,194
70,359,82,331
45,334,338,108
185,28,142,72
213,133,42,356
339,162,349,205
371,304,188,282
182,222,391,242
111,194,63,249
392,248,115,153
368,44,246,163
329,228,382,60
48,167,279,170
209,204,331,289
264,235,277,382
206,375,197,155
226,176,115,210
92,31,134,356
289,94,230,49
32,135,369,124
359,235,356,110
180,212,356,123
143,291,219,200
130,276,215,167
148,217,86,89
130,65,374,85
282,220,279,241
92,389,326,325
387,395,301,134
377,70,75,51
321,207,146,335
139,25,97,122
151,92,127,265
383,122,288,235
43,337,82,159
178,189,123,27
141,361,97,213
347,66,131,383
138,60,71,47
134,346,133,50
158,106,277,250
332,217,27,384
171,177,169,310
196,164,114,71
306,51,153,65
335,278,317,47
196,306,398,92
99,285,140,48
95,127,302,356
260,238,392,199
378,22,238,78
281,398,362,310
128,355,45,344
331,307,333,136
71,28,340,142
97,209,312,134
176,203,216,69
20,91,64,380
76,378,156,77
187,118,82,368
397,105,133,154
200,177,398,316
276,199,371,195
164,116,157,197
167,382,371,235
36,313,125,246
358,168,97,367
176,110,234,395
76,389,206,140
114,171,150,234
338,115,46,375
270,355,321,372
190,272,129,24
27,101,335,260
397,282,383,185
176,163,45,260
110,34,70,290
154,260,27,375
60,57,242,31
341,128,359,44
35,114,346,320
362,312,272,157
184,281,52,340
400,123,215,183
29,186,229,283
397,48,238,184
291,352,359,167
36,137,177,87
145,235,325,156
202,336,65,282
72,337,174,365
271,362,29,192
343,283,245,226
268,165,296,275
173,312,246,90
200,273,58,310
316,44,117,166
140,138,148,87
138,210,209,169
276,121,263,360
103,366,59,152
33,141,118,188
206,304,174,364
286,388,386,265
258,35,21,221
167,264,105,74
268,84,283,36
200,178,208,399
334,200,34,359
334,54,99,382
215,269,209,40
273,316,201,375
46,234,144,379
343,295,35,133
236,124,318,353
203,156,216,287
103,201,250,92
65,210,357,220
376,288,308,211
311,88,208,350
37,75,313,321
24,386,128,63
45,283,313,245
374,223,387,328
112,91,395,252
24,260,277,164
344,309,72,74
124,70,344,293
117,22,316,134
196,383,205,355
223,185,363,297
31,381,40,375
167,339,180,101
98,368,156,353
305,340,298,97
137,195,318,228
228,260,395,187
400,221,154,310
37,173,399,233
218,38,394,344
181,28,21,235
224,199,300,75
86,149,173,343
134,326,394,217
74,283,347,275
321,379,372,169
104,379,102,351
300,48,324,100
112,128,153,196
100,314,144,365
33,73,378,203
40,263,307,378
24,178,224,215
248,256,305,128
72,325,43,95
367,45,210,215
273,234,364,75
349,332,322,254
342,322,176,41
213,104,346,231
191,128,306,211
322,73,83,239
119,44,300,180
199,63,94,213
133,392,95,294
389,99,49,279
341,24,143,304
367,393,26,166
114,55,333,374
94,84,37,270
365,395,48,370
96,191,124,227
67,211,48,175
262,399,150,215
104,160,355,128
163,100,379,77
67,389,202,246
181,357,172,382
261,67,175,369
64,268,59,281
331,57,42,92
361,373,124,135
64,348,20,341
281,386,24,306
89,144,126,70
99,96,214,130
62,322,399,214
271,312,358,217
70,278,113,341
212,361,86,137
177,271,99,135
182,374,243,46
364,238,253,26
250,277,351,46
74,382,323,227
285,218,93,56
145,259,85,291
337,389,270,359
305,199,386,30
370,31,68,281
97,246,203,47
199,289,264,356
364,365,367,360
257,379,148,101
175,27,42,74
378,325,317,230
302,33,368,330
112,23,394,72
70,287,337,235
216,361,84,368
41,31,214,132
42,148,396,67
184,314,358,188
288,174,261,190
129,99,185,293
256,202,373,173
282,135,145,27
302,286,345,237
140,147,358,324
171,197,299,262
78,390,192,80
169,154,315,312
163,189,295,101
52,90,364,298
236,242,367,148
346,245,150,267
302,216,235,379
312,51,284,210
174,208,350,111
45,317,378,25
158,123,167,36
133,398,159,168
294,288,260,40
220,186,367,234
277,283,35,170
119,163,307,194
171,258,69,200
232,185,79,375
285,45,304,290
345,80,333,180
117,58,267,149
315,26,341,187
348,301,263,93
376,278,256,89
273,276,206,356
121,208,344,93
138,202,261,241
70,138,119,364
103,175,248,172
319,155,280,172
95,23,86,100
39,180,276,268
41,182,262,84
376,305,290,368
207,134,175,253
342,253,315,229
349,251,340,277
170,38,40,156
48,88,120,239
194,245,292,138
104,23,76,363
129,320,144,178
142,106,176,51
250,217,209,285
159,308,365,382
346,73,82,349
259,41,336,271
105,85,197,378
218,206,180,224
360,342,59,30
253,70,311,183
372,90,137,261
63,202,162,300
317,171,234,377
263,244,61,316
260,36,214,29
138,35,341,253
297,144,203,274
237,230,240,314
35,69,359,45
260,28,82,69
155,396,47,207
104,391,160,371
232,139,166,309
256,233,155,32
363,285,287,292
382,315,114,205
70,208,214,104
32,127,32,281
55,368,279,104
392,78,337,163
226,221,279,141
115,290,26,324
279,205,371,136
377,378,345,20
370,354,151,224
355,235,33,220
92,270,84,328
144,267,179,33
72,270,143,349
273,28,212,66
248,189,210,112
38,377,253,267
144,390,41,328
211,364,365,393
309,185,370,386
157,186,179,328
75,107,174,101
248,57,393,180
87,352,115,385
144,227,379,47
220,387,51,273
220,387,261,198
180,72,306,38
373,239,119,85
379,282,275,163
191,383,346,196
60,217,75,308
180,332,216,180
170,36,349,97
135,365,331,200
259,151,289,76
161,276,215,34
372,217,335,90
23,258,257,297
294,325,123,207
301,84,129,233
213,236,230,372
57,56,49,277
149,309,119,43
64,190,209,147
227,294,194,302
377,299,261,325
274,100,265,188
32,182,373,211
61,275,366,74
227,100,335,192
156,282,279,271
158,88,53,257
135,213,207,60
321,201,120,373
291,364,23,171
60,347,148,353
69,271,387,326
183,320,169,359
92,303,213,308
322,346,320,399
399,93,65,130
249,198,394,113
303,58,340,274
97,39,55,156
363,389,225,133
38,81,165,48
175,67,245,219
134,244,391,203
263,345,148,119
252,387,356,128
197,240,213,371
192,99,340,189
255,233,110,385
310,391,289,104
342,308,307,360
340,207,160,275
72,231,220,102
223,253,398,95
393,123,261,212
276,365,179,372
366,274,166,306
269,82,366,399
203,61,129,305
137,191,98,95
297,96,220,67
337,213,260,280
188,35,39,214
70,296,266,306
294,324,252,183
384,332,184,94
66,395,333,335
357,201,195,145
307,71,366,31
376,295,33,201
104,221,115,69
217,49,264,41
74,38,203,104
204,333,247,162
365,142,79,32
357,200,162,374
196,44,85,106
224,65,117,98
356,175,358,360
390,64,159,25
205,55,27,21
240,29,364,359
264,209,140,376
182,219,179,237
352,38,337,84
377,73,110,363
114,212,33,142
389,77,171,55
186,245,259,335
74,291,45,79
195,34,55,235
279,120,66,83
160,211,153,288
63,31,353,343
80,352,378,300
107,214,37,94
107,76,90,172
248,204,330,199
85,286,27,64
138,380,100,281
162,89,163,122
145,58,167,48
52,33,389,201
117,172,135,164
230,179,88,383
62,214,148,297
321,391,123,159
400,267,58,340
305,382,309,198
141,182,185,236
284,128,147,340
74,193,360,318
123,273,59,30
175,380,81,313
353,60,158,104
150,36,173,285
271,91,285,369
372,260,52,340
283,159,263,80
150,44,61,119
115,345,173,248
388,355,165,289
382,168,75,392
369,53,385,328
191,79,318,258
138,198,395,361
316,234,182,75
107,73,46,362
173,213,291,22
222,350,64,203
62,255,349,369
82,132,193,307
124,187,340,104
141,113,171,95
277,130,172,251
241,167,68,321
291,224,210,36
115,332,305,134
250,45,63,67
59,368,265,314
24,299,39,309
64,95,71,124
397,361,384,110
167,128,273,255
304,178,351,363
135,20,53,352
238,57,123,288
249,185,261,165
64,391,74,104
261,213,109,86
363,94,247,180
325,203,283,99
352,174,205,296
397,247,348,116
132,47,114,42
68,86,147,156
60,334,256,303
56,243,334,155
302,150,210,37
95,182,361,64
48,205,302,163
377,373,234,277
119,295,382,222
71,277,278,173
61,45,163,47
318,137,23,63
95,209,95,90
364,122,114,114
347,145,97,184
94,350,373,304
175,300,332,139
365,246,378,29
293,37,192,280
262,280,126,167
345,153,68,187
30,21,289,266
360,305,360,258
171,207,83,137
267,149,71,201
174,254,374,104
285,79,378,134
346,161,323,53
181,396,395,385
183,41,90,313
226,376,107,221
257,69,107,206
347,254,310,220
49,311,394,177
158,89,386,290
70,165,45,292
296,92,332,306
183,134,254,113
279,319,66,59
87,330,55,190
42,70,205,304
124,98,145,75
212,399,206,310
69,130,269,194
152,227,103,393
188,338,48,95
90,149,102,170
174,127,35,277
137,224,298,337
25,356,96,126
307,65,257,335
350,140,338,52
123,258,305,249
145,381,211,220
381,267,49,318
391,203,45,88
43,371,73,167
214,375,399,146
151,327,338,322
94,179,57,192
164,137,33,337
345,384,256,79
117,147,318,276
136,20,49,388
313,248,238,302
133,388,101,391
35,374,39,220
85,207,400,377
89,145,393,282
40,347,217,257
94,305,99,151
254,53,272,63
333,300,337,387
96,302,234,384
378,378,170,118
177,392,225,320
93,364,134,218
85,260,232,263
147,189,115,352
141,272,112,155
297,193,244,68
249,31,105,313
81,88,69,172
298,235,51,42
163,379,39,383
120,128,242,149
172,336,322,42
22,78,257,277
31,43,20,93
371,288,118,357
354,133,239,29
141,397,376,272
28,371,394,220
355,188,87,63
45,97,338,127
175,118,284,165
290,239,130,37
151,359,199,285
182,168,248,82
216,117,57,107
110,325,24,388
131,253,397,354
114,247,335,282
211,84,119,139
236,318,141,118
296,48,225,399
241,160,242,366
147,174,170,223
326,159,215,71
66,218,395,100
120,59,374,281
247,188,106,305
181,217,118,138
251,293,369,300
349,49,24,182
337,378,160,162
90,216,322,120
357,43,277,287
133,205,91,143
370,366,376,92
115,53,150,228
400,230,30,394
392,392,110,206
126,83,198,218
111,93,379,76
386,61,378,356
64,109,122,141
120,60,266,313
393,366,142,315
174,139,265,86
103,127,310,92
293,264,148,143
28,25,224,219
41,255,89,145
212,174,86,125
111,41,37,152
145,362,211,397
55,223,200,274
112,277,201,352
146,396,148,291
283,302,58,236
72,231,270,56
131,173,241,106
213,214,114,383
287,278,362,220
108,95,369,271
155,243,134,187
42,124,115,98
310,315,64,329
322,195,164,383
223,364,74,134
316,267,324,223
351,132,240,375
236,84,125,267
268,340,302,296
379,106,257,282
133,106,59,203
322,128,270,310
68,354,50,387
182,108,370,170
298,32,285,220
168,284,386,156
65,191,152,73
198,272,155,230
125,399,64,206
287,253,101,142
51,142,303,173
352,378,348,215
158,237,178,247
141,387,161,358
96,304,326,58
324,279,51,94
84,349,362,190
284,33,351,332
168,305,39,137
281,96,228,34
297,60,332,334
61,249,200,90
379,272,53,265
288,194,133,387
99,326,399,151
20,97,206,298
103,300,275,297
57,142,260,210
201,30,137,232
328,48,260,75
313,309,267,43
390,107,146,104
222,179,235,248
67,373,104,195
63,138,235,41
254,58,245,350
74,95,252,34
47,78,195,291
237,56,91,148
280,238,359,358
252,301,215,150
233,330,55,304
219,319,228,261
334,139,202,351
42,374,144,245
70,230,246,378
248,382,314,37
34,328,143,217
294,73,40,255
283,109,146,358
130,164,285,105
83,241,372,250
196,161,115,242
260,78,248,232
357,266,143,163
369,384,335,79
174,310,344,147
172,244,313,279
266,46,35,280
94,267,192,336
283,163,154,214
384,339,303,361
387,277,293,272
154,323,120,213
230,249,46,296
234,296,327,254
96,183,212,40
384,181,247,69
281,350,115,322
164,368,216,359
134,152,29,205
131,327,381,51
263,23,175,208
65,138,29,241
157,144,251,123
123,247,49,182
179,399,97,140
352,259,231,212
104,116,273,43
107,230,88,181
171,124,31,177
349,52,212,339
67,344,332,224
109,98,287,258
152,400,251,57
176,218,257,358
229,155,161,34
272,231,83,273
275,100,151,367
63,104,159,217
77,37,339,367
75,232,81,300
119,395,399,110
97,374,278,349
226,46,249,327
127,393,93,210
147,150,308,316
381,306,295,281
165,172,351,110
82,263,31,133
387,364,341,218
303,345,50,393
111,270,396,61
341,317,164,100
328,206,151,302
93,245,298,264
351,117,69,386
30,57,235,99
90,242,361,266
336,106,147,277
139,323,217,188
91,168,200,166
131,145,102,176
170,233,166,158
24,139,302,349
360,216,291,363
99,312,162,224
107,115,38,157
125,125,84,371
204,271,223,30
175,201,388,339
292,160,179,393
152,275,30,264
353,336,315,59
60,123,302,25
376,151,36,228
29,204,207,283
129,61,333,264
259,119,152,144
293,172,295,276
187,139,99,69
251,169,173,20
50,273,275,380
50,317,82,154
226,393,92,220
99,367,177,36
320,193,182,201
195,262,396,355
121,221,176,180
256,192,105,340
399,356,101,260
280,122,72,83
339,232,114,109
44,267,114,137
138,287,217,286
103,305,164,80
65,284,161,118
335,195,327,153
327,181,23,307
61,219,180,345
395,366,311,297
207,237,184,246
367,233,344,179
81,187,170,368
136,108,329,386
175,298,184,247
205,81,37,231
44,51,348,221
144,258,308,50
177,133,123,260
107,25,303,342
86,206,279,319
180,195,171,200
29,55,206,236
256,122,207,186
366,398,199,89
35,349,37,327
62,354,196,124
40,136,109,161
103,118,263,155
82,382,265,147
70,76,93,128
220,271,279,186
51,301,351,82
263,219,329,124
256,284,164,342
72,230,391,321
133,264,360,169
200,66,36,296
274,139,86,151
369,363,222,311
227,275,119,84
197,56,262,215
171,181,300,87
387,141,53,255
134,259,192,61
254,63,305,225
272,363,94,238
227,277,182,99
113,358,29,167
71,343,216,155
229,305,281,95
146,275,104,43
41,79,262,191
247,168,56,360
338,181,27,138
332,202,333,245
190,59,124,94
111,399,121,145
394,385,55,167
79,326,264,171
92,238,320,360
350,168,27,348
213,175,142,309
53,231,53,278
247,272,286,371
345,113,297,231
141,134,174,149
312,286,111,358
330,78,221,396
304,51,229,114
31,176,338,294
390,29,41,140
114,136,187,387
231,229,360,349
299,299,163,308
356,318,222,345
223,295,85,373
329,334,262,141
105,62,206,279
164,347,322,268
199,190,176,179
264,114,211,98
192,329,320,288
209,85,67,152
49,170,63,87
228,156,192,121
371,343,387,92
48,27,131,64
198,159,313,322
335,111,276,287
249,73,184,120
353,347,91,37
102,247,84,268
22,385,196,298
244,371,243,382
173,21,280,181
255,90,293,222
400,201,371,36
355,321,261,22
65,291,313,303
46,149,239,180
114,338,302,136
371,31,238,333
90,28,53,305
64,230,23,196
123,326,308,315
149,218,288,280
201,396,130,78
65,27,88,75
224,340,54,291
195,31,43,50
69,59,251,289
234,155,132,216
162,196,233,354
38,88,263,48
125,274,273,184
278,321,40,315
115,67,265,191
323,123,130,212
73,161,188,52
128,225,120,264
20,84,54,189
177,387,117,186
74,385,265,322
264,264,112,383
133,116,375,93
57,328,69,199
356,356,32,153
153,270,394,111
163,305,307,271
373,36,192,211
378,354,191,133
189,285,200,103
104,48,245,180
88,197,144,326
357,127,232,130
288,234,94,171
204,382,286,93
95,37,266,356
249,169,164,337
144,190,31,360
192,192,263,364
163,201,98,182
77,280,145,362
196,110,85,157
337,103,198,395
66,231,175,307
359,33,23,130
233,168,349,160
319,115,199,315
257,254,231,195
222,189,273,49
242,376,66,67
311,149,57,177
386,127,211,87
59,152,370,336
289,269,172,259
80,373,397,73
107,267,399,278
244,268,120,56
79,243,163,67
90,238,344,393
364,53,311,239
279,230,341,33
305,100,194,324
194,197,373,53
56,82,280,37
84,75,82,353
97,400,83,258
336,120,150,42
149,368,277,84
280,161,52,247
