Col1,Col2,Col3,Col4
171,276,332,377
237,199,398,366
62,31,134,280
127,24,305,157
267,326,120,22
321,132,230,375
122,99,293,225
117,344,191,223
121,64,129,96
363,47,274,24
29,284,268,295
306,114,159,65
379,172,329,284
233,231,59,248
42,36,258,283
248,84,69,251
226,137,310,364
312,191,29,387
175,362,151,120
215,116,158,372
34,339,174,48
116,234,183,199
22,236,366,270
355,329,352,172
270,383,320,157
345,41,295,356
181,92,179,240
149,363,287,244
265,51,239,218
98,21,272,69
181,120,194,133
80,211,324,162
114,350,33,312
131,131,81,160
308,135,221,369
223,217,53,29
30,338,308,295
295,92,303,109
101,373,101,342
36,163,56,253
39,83,368,374
216,147,257,393
136,206,113,315
356,148,46,367
339,178,136,121
247,226,366,255
323,175,108,370
119,107,392,312
309,99,291,303
183,273,327,41
319,191,45,189
262,251,344,88
311,127,299,162
104,299,142,147
230,206,352,51
361,139,209,125
95,351,86,296
240,285,383,318
322,309,280,375
317,258,368,270
236,270,327,196
324,169,344,276
221,333,233,147
271,156,86,271
354,235,137,193
389,269,230,292
395,195,323,129
116,365,231,264
49,126,171,216
191,138,54,237
341,103,400,56
68,258,398,199
87,205,50,281
340,286,139,302
376,199,135,320
384,237,124,125
196,272,178,262
97,195,342,33
46,194,264,91
229,240,233,139
398,229,362,370
371,328,298,302
78,301,44,216
136,133,87,210
279,349,224,22
140,344,262,357
374,296,272,398
311,175,256,105
42,275,123,372
167,70,216,250
69,304,275,102
275,216,331,357
87,353,341,238
126,143,342,206
47,162,290,23
211,269,273,321
88,44,268,159
153,102,245,380
372,146,68,136
199,230,357,300
132,391,112,32
111,111,248,261
203,180,127,201
112,374,343,307
119,62,92,95
355,299,165,333
64,264,56,71
83,296,104,126
311,311,92,201
312,145,180,277
28,108,103,218
372,212,351,206
271,81,102,237
336,29,336,167
67,47,72,105
394,261,121,293
95,199,119,259
393,102,30,25
93,262,325,204
105,383,181,398
341,241,260,359
350,24,179,150
369,379,379,205
318,369,240,42
298,55,95,325
264,142,219,99
302,228,93,124
289,26,166,324
357,237,251,30
394,376,219,220
344,82,105,228
89,288,242,54
386,40,357,189
22,320,328,322
62,287,151,82
323,173,297,158
390,206,124,355
141,175,266,178
209,277,216,115
197,72,397,89
69,127,112,331
102,143,332,307
20,121,187,81
63,33,400,194
259,204,287,272
135,22,319,303
203,192,360,324
364,32,325,81
196,292,147,354
352,204,69,273
66,76,172,137
324,267,21,323
359,211,22,68
380,257,273,32
265,262,392,132
299,23,39,314
138,63,22,179
297,148,185,143
303,225,363,238
167,248,394,172
299,127,80,45
321,203,374,23
160,148,218,87
247,138,113,47
371,205,347,386
43,318,244,376
394,116,154,266
196,59,348,203
213,276,59,249
242,196,238,218
343,152,136,332
57,28,196,207
108,73,247,164
282,153,290,31
291,279,93,360
285,77,54,231
247,141,357,91
287,26,133,311
270,348,126,76
178,206,353,375
315,312,145,68
65,372,159,396
95,343,333,285
378,83,101,268
127,55,205,85
265,320,220,287
205,195,28,280
166,209,155,265
197,180,331,400
94,90,27,144
65,321,132,267
274,315,386,175
161,355,55,209
197,350,318,269
34,311,117,376
238,281,127,36
177,36,245,188
214,73,168,47
20,92,294,203
39,317,181,373
357,223,88,27
188,136,175,57
347,318,317,215
220,338,49,391
62,122,370,264
206,347,154,58
209,294,365,259
254,375,388,367
250,41,393,354
361,72,389,55
329,121,98,45
105,112,256,64
32,202,104,119
24,98,113,350
300,87,352,119
124,316,400,237
257,48,265,110
353,218,80,375
250,396,307,390
279,344,236,358
261,22,387,382
266,159,241,149
392,250,314,66
142,350,185,112
351,135,310,71
191,75,290,296
25,345,83,355
302,370,177,87
397,290,370,391
29,153,89,323
336,119,230,323
281,370,107,179
199,178,374,215
226,383,34,253
229,172,128,128
95,194,365,123
228,350,65,381
67,167,124,371
260,181,166,32
378,345,257,376
162,250,42,245
250,398,139,261
200,307,388,93
34,217,260,136
140,121,214,361
33,126,309,277
248,106,368,150
125,49,27,312
113,195,320,272
29,189,261,324
217,254,23,201
244,240,140,258
265,268,70,276
166,219,94,384
382,241,86,159
25,356,177,98
163,335,280,276
372,226,389,350
383,53,150,223
157,394,385,128
76,227,316,281
289,366,98,310
393,202,142,173
203,363,351,92
248,231,269,313
173,320,255,249
178,123,273,292
144,178,138,119
138,61,78,200
314,351,324,211
195,202,234,377
106,306,390,169
151,213,21,358
316,179,93,269
27,40,107,59
166,80,264,166
20,166,286,198
298,354,193,387
88,373,347,268
284,112,111,195
391,192,47,363
321,147,393,38
270,245,309,148
160,271,381,167
287,277,321,232
172,381,39,119
351,219,280,379
45,98,351,40
200,89,390,98
268,67,24,380
163,350,92,248
381,368,55,32
330,278,28,316
286,157,322,125
59,269,232,85
263,377,272,294
398,141,369,220
366,184,194,39
264,119,101,356
344,247,247,27
193,135,71,339
227,152,71,373
138,94,186,202
44,368,65,237
88,80,303,331
20,386,367,72
54,33,368,347
297,113,287,100
261,35,26,298
179,29,101,310
161,342,370,96
68,349,184,392
262,98,193,131
60,399,299,330
107,330,244,122
36,261,152,23
235,359,398,244
239,50,57,350
338,82,311,25
272,46,109,253
354,378,21,256
42,166,68,208
388,69,283,37
300,332,134,351
173,199,69,312
150,347,316,245
104,181,174,225
134,275,277,83
226,187,385,114
133,300,214,274
110,180,155,45
249,27,266,85
376,201,238,246
109,182,110,34
258,73,110,208
57,120,250,328
42,250,115,197
37,207,353,296
352,43,33,314
364,277,116,94
351,144,229,141
70,222,26,153
163,223,127,394
38,394,316,386
366,245,257,252
27,210,293,399
292,202,165,324
383,343,84,361
281,217,85,165
120,346,315,85
47,201,311,257
66,58,60,379
26,64,276,210
361,79,104,105
359,188,347,71
264,242,192,186
133,41,259,250
140,307,49,294
66,343,116,181
82,44,257,199
223,157,296,267
375,163,374,391
168,285,139,240
73,108,174,163
78,187,86,60
175,399,27,139
139,108,96,352
398,396,205,244
366,143,35,317
47,42,109,392
217,56,332,27
31,238,363,105
99,314,34,394
32,351,254,208
75,202,348,75
57,285,281,85
232,119,219,22
201,304,35,307
167,332,28,30
102,234,369,269
229,273,183,133
381,183,21,121
115,264,263,104
323,136,370,227
214,328,373,224
275,328,97,147
72,138,295,155
206,343,147,138
168,99,146,134
213,176,356,356
345,237,89,290
233,354,167,208
280,72,343,68
71,209,271,307
170,151,351,360
83,324,266,116
306,285,276,147
133,122,293,51
143,295,137,252
324,298,319,312
25,379,62,205
30,338,313,273
313,116,36,80
128,346,130,160
293,321,45,74
400,166,351,217
272,351,50,223
123,201,65,373
176,94,196,157
231,260,175,129
163,185,163,147
383,149,35,351
176,203,351,261
244,50,224,399
206,398,85,239
112,73,180,135
315,75,154,58
94,287,174,35
71,82,368,207
397,348,271,81
190,327,78,57
47,326,384,213
85,168,32,297
85,35,268,314
320,392,86,361
184,205,312,162
212,271,181,184
354,151,73,302
168,317,222,171
22,372,368,366
388,184,112,193
385,258,210,279
207,99,292,257
341,236,116,36
278,357,56,357
271,22,162,239
172,83,153,58
37,34,270,20
148,364,116,115
43,118,388,275
26,268,125,98
303,391,382,37
224,139,37,390
382,112,260,163
382,333,99,374
73,204,33,86
114,155,211,154
45,152,131,139
231,90,40,162
104,290,375,25
187,29,400,316
122,374,122,220
137,196,81,356
288,388,284,132
349,252,285,310
147,325,219,88
351,314,49,211
400,318,158,115
326,132,228,245
127,199,85,70
152,96,114,123
188,209,54,269
58,111,276,297
283,379,205,226
339,287,112,203
28,350,67,229
201,265,110,52
255,35,383,143
254,397,175,204
293,56,360,150
163,30,131,236
139,87,266,44
109,110,277,390
88,215,164,190
319,64,289,63
61,295,337,232
148,259,68,237
81,282,54,175
128,369,91,105
61,170,279,21
27,26,144,29
379,253,260,128
268,336,254,184
225,305,300,118
279,163,387,179
283,248,319,109
221,23,275,121
31,61,283,390
153,333,250,61
352,247,20,121
337,212,171,322
152,139,316,102
249,102,365,294
174,48,170,272
75,334,114,316
332,47,327,324
200,178,123,109
49,283,282,109
175,66,41,289
43,43,55,373
299,271,233,326
46,182,61,251
36,298,256,301
36,341,162,237
132,229,31,305
297,385,190,145
204,400,337,292
74,397,91,104
347,159,352,232
178,237,330,204
201,332,208,245
344,131,207,335
192,329,170,181
28,330,210,161
281,258,245,328
50,381,294,274
192,161,359,250
243,396,281,189
111,164,36,390
168,49,303,392
37,67,82,29
349,325,99,261
240,279,132,195
325,295,31,61
139,20,90,138
225,397,203,391
307,109,359,144
100,354,33,188
278,27,336,33
132,114,315,25
252,118,101,50
167,324,310,72
303,358,34,30
55,54,358,165
288,123,165,193
269,195,284,192
301,234,289,358
323,101,370,372
185,185,69,345
360,273,154,60
135,357,360,321
112,270,63,334
271,127,283,331
173,328,129,80
210,340,342,384
359,367,243,92
250,385,170,381
201,326,312,162
222,168,313,206
61,238,56,224
41,180,286,132
263,327,79,202
233,88,317,127
219,43,295,122
195,326,30,262
373,145,166,72
156,184,65,95
256,272,291,170
22,250,57,77
22,203,391,63
111,250,376,267
79,68,137,207
144,334,154,397
242,247,121,378
246,54,77,155
120,318,364,257
56,211,281,211
295,304,44,286
185,30,326,242
348,236,248,134
165,335,295,67
67,321,92,277
220,306,158,195
249,335,211,304
372,397,113,291
93,239,342,309
114,142,370,72
274,156,64,77
77,97,288,158
55,392,332,102
238,142,241,324
392,138,277,145
79,65,283,228
193,344,172,62
173,43,213,59
36,373,272,145
180,83,144,279
206,261,52,373
239,257,181,186
157,353,327,38
225,216,287,384
86,365,386,20
367,391,313,310
253,22,131,225
293,293,211,236
369,231,51,263
327,85,140,203
148,229,45,180
312,365,36,308
238,346,186,125
309,35,62,58
377,369,93,175
372,194,150,71
350,273,306,196
151,51,28,64
231,108,371,274
254,158,303,277
85,337,296,280
352,239,96,400
354,284,353,174
207,116,333,367
261,385,335,173
146,207,27,179
160,68,274,171
186,295,28,197
343,108,389,187
39,383,33,231
366,286,50,185
219,126,306,242
220,222,49,273
127,165,399,170
213,85,369,354
144,153,72,71
283,300,170,365
117,302,394,271
253,316,388,121
76,142,317,169
81,74,202,221
330,380,298,141
100,214,216,352
99,396,235,395
359,134,250,307
85,314,159,69
197,146,150,50
39,86,40,30
235,374,118,119
326,280,191,197
205,124,301,276
343,151,173,248
193,127,178,38
204,73,69,381
29,136,71,368
200,345,240,296
320,305,363,178
358,172,396,265
212,291,185,37
169,336,75,51
325,297,82,228
400,323,362,181
359,131,368,130
392,97,387,147
200,54,194,213
323,232,110,97
349,228,195,59
158,32,297,240
149,228,128,109
195,111,188,179
356,338,164,45
41,120,327,63
315,177,81,27
288,273,293,43
329,323,368,141
275,80,140,399
74,185,384,311
267,255,334,60
29,356,369,21
216,265,72,264
123,395,290,327
140,245,245,185
251,319,308,343
205,76,30,290
337,99,170,190
259,360,248,30
39,88,159,379
98,160,350,65
297,344,35,86
282,271,47,94
283,127,77,33
195,327,234,193
248,244,295,124
342,201,209,368
104,286,282,390
91,99,110,25
320,149,309,198
286,169,124,207
261,318,112,307
372,360,310,250
284,170,312,193
228,374,186,271
366,282,357,158
23,359,265,53
328,369,225,143
164,63,342,60
227,300,309,163
272,295,130,334
312,306,329,339
161,349,35,208
156,360,63,384
221,194,246,194
159,94,324,148
22,248,200,314
131,370,282,372
58,26,388,47
382,115,319,119
113,253,231,230
393,177,61,40
159,40,47,162
73,124,181,78
153,333,297,38
148,188,265,378
43,304,317,390
323,141,274,193
200,390,296,59
278,48,371,387
36,129,201,347
331,390,33,67
158,75,135,280
373,185,368,71
339,31,51,117
222,166,111,362
180,145,251,384
333,378,131,322
374,127,94,49
152,316,367,222
22,151,303,355
286,242,263,242
112,346,250,287
219,285,268,221
249,207,60,89
335,213,288,268
281,375,102,318
151,292,345,150
134,25,148,187
318,301,99,260
78,287,22,360
189,275,70,317
274,398,234,233
35,223,119,219
247,196,301,386
371,175,399,70
186,394,28,197
147,89,264,119
370,169,58,134
144,271,292,380
399,88,68,283
340,289,283,71
339,352,260,177
212,348,378,88
129,61,399,195
263,337,256,398
130,370,42,270
331,225,206,264
46,275,245,145
286,297,319,240
299,206,161,291
128,353,234,140
311,325,363,390
305,181,348,97
136,190,290,297
258,344,372,290
116,338,71,345
241,267,78,294
135,386,264,242
102,317,231,180
186,399,256,394
180,371,399,23
309,303,228,75
112,253,380,277
278,396,105,171
196,339,168,163
261,333,138,177
105,68,161,332
227,351,216,136
49,284,266,28
299,316,290,248
233,376,59,390
123,283,341,239
320,371,293,212
209,349,268,177
382,62,288,395
29,376,277,212
364,182,84,389
244,319,43,73
372,21,85,257
197,120,208,373
314,368,373,188
288,394,211,107
334,361,279,220
219,208,261,382
274,261,156,333
383,291,80,144
55,116,247,145
313,290,79,347
45,32,236,265
94,267,95,223
203,53,66,107
66,374,329,184
59,280,340,68
152,49,153,206
102,216,313,321
68,400,229,291
230,124,179,234
116,261,335,188
272,237,322,87
34,207,269,217
268,339,373,192
118,228,25,102
49,274,325,226
41,271,172,319
49,400,285,124
23,242,182,64
276,171,346,135
243,132,87,162
137,183,221,332
87,145,31,109
241,336,140,154
283,276,120,223
93,305,388,116
72,65,81,282
227,62,206,153
229,336,252,305
205,170,190,42
252,147,256,27
49,77,299,380
184,164,328,298
89,73,325,144
281,121,93,371
322,262,198,389
306,274,62,70
239,264,288,382
214,281,118,148
164,124,317,193
316,398,282,218
114,154,62,122
269,69,394,47
175,296,140,279
187,30,292,306
314,81,390,265
45,181,249,334
85,237,291,193
390,221,75,40
90,104,342,362
49,42,200,343
169,193,312,168
286,369,161,276
389,205,366,96
20,147,260,380
47,73,179,60
55,34,203,176
321,341,104,292
110,60,239,89
108,118,118,284
321,80,286,334
52,169,274,368
140,321,63,80
252,130,188,287
169,287,247,231
393,142,90,132
157,267,224,20
45,330,254,300
113,337,235,81
382,296,57,158
290,398,377,42
321,342,141,87
346,336,179,87
320,306,23,260
52,127,53,97
79,366,87,209
36,384,146,201
338,131,142,249
323,71,298,184
216,120,23,273
159,176,338,106
211,195,382,391
93,103,400,171
394,250,257,211
274,49,366,92
297,243,159,135
190,293,31,260
74,110,378,289
21,29,179,79
71,129,185,116
107,112,105,378
251,78,392,178
287,245,78,282
233,92,218,247
123,20,284,148
28,289,149,255
50,392,213,392
136,113,221,363
242,207,61,255
223,184,57,107
212,228,155,190
97,167,312,312
374,97,228,235
193,150,399,358
297,46,344,153
286,121,291,384
396,289,125,268
54,68,335,176
347,86,245,288
310,64,143,110
36,48,305,270
93,91,303,390
157,384,232,149
103,238,343,109
77,171,199,207
381,268,277,375
52,327,192,247
219,22,262,240
54,280,96,79
30,182,285,311
272,359,249,362
70,161,383,267
68,144,92,259
311,213,322,358
169,333,199,370
160,123,176,66
217,113,135,299
374,210,349,249
155,112,196,235
22,283,60,85
182,354,60,385
98,160,367,318
40,330,149,104
230,201,200,253
370,69,173,93
129,47,316,122
147,286,170,184
98,46,335,230
329,53,372,164
186,50,346,315
142,68,132,63
165,374,105,272
133,41,111,159
70,289,47,59
314,276,121,36
327,204,367,387
232,220,183,61
355,82,382,79
151,384,138,190
39,221,299,275
104,302,262,322
179,308,251,38
269,272,388,159
276,56,297,100
217,43,264,174
147,156,172,278
183,147,265,231
400,255,127,206
275,280,397,336
75,303,323,55
79,21,354,357
372,98,219,346
237,232,254,172
306,295,77,303
136,114,312,365
398,188,29,400
338,66,331,138
239,180,60,76
380,388,111,56
192,292,235,176
227,62,58,311
284,335,277,157
238,47,266,72
175,95,287,170
67,48,140,154
87,261,323,323
143,198,225,179
53,377,288,256
210,69,117,161
133,212,273,295
356,167,274,210
317,255,316,183
297,45,378,364
196,55,208,349
131,357,374,331
276,377,131,393
285,205,358,330
195,234,27,368
90,336,171,262
129,34,213,278
301,106,384,310
165,242,116,130
210,219,201,351
121,297,97,41
340,364,142,211
313,46,283,336
350,69,216,366
199,47,286,373
278,165,28,371
263,345,282,174
184,165,229,20
163,367,312,256
368,353,25,279
139,387,156,282
109,355,312,67
303,25,180,38
235,399,79,269
79,341,364,91
328,195,154,307
128,58,118,399
198,239,72,158
335,65,379,241
224,27,129,276
292,272,175,178
201,255,257,178
62,92,387,133
323,214,142,186
299,176,71,260
289,121,320,31
109,293,276,109
335,381,165,363
372,283,353,323
73,190,274,263
328,374,249,21
262,387,128,164
169,215,389,248
66,345,34,156
191,269,162,208
180,234,29,107
398,37,154,380
283,391,74,181
48,56,36,221
135,175,105,138
221,173,361,199
163,256,267,344
146,179,157,354
216,349,241,318
245,382,87,377
335,391,301,376
306,262,182,148
78,143,381,376
71,59,118,63
397,120,320,89
284,360,264,313
25,128,161,328
195,243,360,344
45,282,179,25
57,200,308,356
232,288,230,207
156,125,169,46
368,225,172,137
329,153,205,188
112,152,232,332
384,381,223,295
277,353,105,395
365,108,235,185
105,400,386,239
396,45,131,289
208,167,20,371
274,263,34,49
246,313,63,316
229,39,230,43
248,394,140,23
353,66,360,309
95,147,359,88
86,386,287,341
216,321,361,29
393,343,240,398
120,340,139,327
243,149,215,57
215,58,108,156
117,395,394,328
357,277,22,150
130,252,258,26
234,94,236,380
134,142,299,242
154,211,269,259
21,361,380,234
236,229,226,312
333,143,226,54
115,214,74,93
94,251,107,140
307,64,57,240
143,35,375,90
353,198,60,78
54,181,169,381
95,148,160,94
129,188,187,37
245,254,49,193
191,369,382,85
172,394,41,60
111,150,360,103
178,165,309,158
42,63,139,349
91,115,400,46
136,311,106,47
347,233,227,192
193,182,286,300
270,131,157,282
227,325,296,94
138,311,251,142
252,285,146,288
158,271,358,336
50,247,332,129
86,377,199,221
252,315,154,32
44,56,73,147
207,156,303,377
366,275,234,186
51,71,294,91
190,167,35,71
223,380,92,364
366,183,298,388
307,284,219,56
385,115,75,243
29,54,365,289
372,108,139,46
63,236,181,214
21,269,245,276
375,191,279,184
77,324,253,243
360,112,388,98
132,221,208,52
198,184,387,394
342,20,383,286
68,187,297,141
224,125,308,94
78,93,331,111
126,188,63,143
252,311,33,93
385,219,363,313
104,363,286,45
318,167,97,349
373,359,338,298
32,318,49,307
203,308,127,224
101,55,368,177
51,229,240,363
259,76,242,361
97,291,338,158
350,387,88,287
77,306,103,298
50,311,79,87
397,332,373,26
107,270,278,253
133,179,62,377
95,387,117,196
270,45,251,50
245,308,222,365
231,201,185,128
181,208,200,390
327,380,200,113
286,285,289,209
113,209,151,377
77,136,194,26
217,114,160,76
286,310,98,205
337,306,314,173
184,203,226,171
28,88,284,188
191,155,265,360
188,270,345,393
329,252,132,77
182,38,71,356
61,381,364,197
119,340,189,261
338,222,182,27
63,257,156,126
62,310,386,68
79,87,118,365
192,28,137,108
250,260,351,237
395,176,234,156
64,35,179,124
301,44,81,391
87,380,136,280
273,391,300,32
313,150,204,147
281,361,223,114
49,44,194,28
385,64,276,71
288,100,172,330
381,269,281,361
118,381,118,290
209,68,144,151
186,215,110,83
277,385,269,109
54,120,55,59
176,117,113,377
84,43,391,55
63,263,166,222
339,117,82,106
250,133,126,318
46,195,346,363
311,366,226,100
377,155,282,389
260,90,57,127
179,196,274,209
220,312,379,107
116,206,227,370
225,110,393,72
134,282,130,325
198,394,394,397
210,174,157,123
187,30,330,357
293,99,216,370
205,372,262,355
400,187,121,377
57,175,315,91
125,102,29,71
92,347,159,341
217,364,79,69
352,110,242,221
42,24,223,362
28,265,242,137
251,213,331,306
102,136,244,266
259,187,164,296
265,104,365,326
55,87,61,246
164,68,237,238
141,98,257,370
90,318,377,24
369,389,96,167
267,197,308,55
92,248,186,121
127,358,54,80
73,127,248,336
400,174,310,323
264,266,250,372
270,361,70,78
122,43,219,263
340,290,245,45
241,218,343,52
359,92,236,178
119,362,360,279
362,172,213,362
225,306,309,159
400,177,367,97
239,289,237,294
32,224,177,283
215,171,321,346
119,172,145,323
261,108,151,28
337,259,276,52
155,293,53,363
187,151,162,385
374,244,115,400
42,290,288,165
362,134,342,383
90,235,260,140
132,215,175,34
88,253,206,139
277,148,40,265
91,222,304,222
107,258,316,313
364,50,218,94
46,299,239,356
272,398,106,347
271,127,178,139
386,347,146,76
78,162,359,169
201,212,199,231
143,341,266,379
125,390,200,60
219,186,150,97
317,269,275,200
398,41,182,263
125,379,319,86
33,69,285,158
133,207,375,392
279,194,344,86
106,240,377,72
300,214,376,148
87,392,315,105
349,114,337,31
351,373,199,284
39,75,264,138
301,61,96,32
61,338,348,20
190,150,61,281
147,299,136,328
317,369,276,90
147,109,290,146
101,209,224,75
350,55,392,173
72,324,379,162
259,132,125,262
325,124,264,389
80,323,393,244
51,337,23,283
102,120,364,304
284,209,38,262
341,189,95,189
172,160,120,346
146,96,238,298
258,49,90,40
38,298,260,238
298,333,100,368
92,48,185,271
132,154,210,105
60,251,225,156
159,202,27,317
29,91,248,153
285,341,287,358
174,179,138,50
356,45,44,52
284,277,77,59
161,38,158,144
140,68,101,281
135,358,318,121
176,85,255,200
383,259,360,263
99,77,104,342
43,292,113,212
164,351,36,396
182,279,66,95
39,169,203,286
274,220,322,297
365,151,372,400
246,109,27,160
206,341,316,56
143,294,35,236
91,300,135,56
76,112,384,205
63,165,351,229
130,29,272,346
321,365,82,72
242,189,42,325
366,34,276,266
360,326,244,376
164,227,51,394
302,351,331,63
194,90,75,333
317,180,285,328
262,290,98,243
42,103,95,272
275,339,80,144
85,72,129,93
283,76,371,276
234,332,68,277
166,115,355,224
302,96,250,81
265,397,170,358
399,244,85,117
126,310,107,124
97,253,81,174
212,27,46,73
166,202,142,244
320,204,96,226
226,309,268,388
40,163,136,392
248,329,115,160
361,122,232,127
273,116,204,267
184,34,62,218
322,301,53,252
82,309,74,202
159,225,204,100
102,261,248,285
135,183,311,89
213,173,153,118
280,121,308,220
345,283,126,300
249,167,198,344
181,161,155,273
103,295,313,292
173,235,184,51
228,180,153,35
358,169,398,266
220,335,42,45
280,92,184,171
57,96,235,81
116,95,262,368
29,288,327,63
281,169,194,78
262,205,226,397
255,133,32,231
334,170,186,299
48,298,206,300
159,183,204,379
216,188,87,395
337,373,173,186
313,384,291,154
373,359,115,81
77,173,248,118
393,127,329,130
314,185,88,294
259,20,109,128
349,385,239,22
265,62,171,360
357,362,191,237
266,206,320,239
262,334,141,189
106,73,127,400
255,229,346,215
210,197,316,61
123,233,125,138
61,228,124,179
161,339,166,44
349,96,27,350
51,346,183,114
76,328,223,202
241,335,382,266
192,323,203,87
223,297,306,34
275,203,86,354
202,328,304,129
149,377,121,329
242,302,116,315
364,243,362,107
353,28,105,247
148,110,368,231
267,276,228,312
182,198,326,346
262,388,272,381
206,201,308,251
251,374,374,22
224,141,39,248
348,191,71,219
174,301,335,169
41,393,307,236
217,89,130,339
306,68,286,380
131,381,42,62
372,328,212,163
275,132,71,253
245,248,317,146
271,56,361,235
103,90,222,36
148,310,207,385
222,305,319,33
90,73,283,280
268,387,45,81
188,109,338,172
132,185,20,85
338,383,306,135
20,249,223,332
321,90,225,124
365,150,252,236
219,233,63,288
151,153,258,191
248,302,193,230
274,200,223,342
78,165,359,217
273,195,366,85
113,293,117,45
269,394,313,165
148,290,214,176
37,74,184,308
387,174,268,355
38,304,328,357
112,393,177,85
247,131,113,40
125,275,332,397
130,65,157,40
325,22,296,254
291,203,156,198
252,224,91,143
316,294,353,129
392,347,360,38
308,265,354,287
143,294,399,312
380,216,284,40
326,371,124,397
290,295,45,329
101,368,223,242
287,69,315,294
350,137,284,203
340,133,191,180
129,318,396,161
41,26,48,370
317,387,39,181
231,311,107,148
187,58,31,81
374,206,40,53
165,335,149,94
38,233,349,43
176,40,360,23
319,395,181,348
273,167,278,322
74,132,216,241
145,188,317,295
26,384,308,216
193,114,84,117
78,28,312,215
297,87,248,198
37,123,284,339
348,346,233,298
134,365,199,48
392,251,374,23
125,57,302,249
84,156,279,90
247,260,46,177
128,136,264,345
115,44,298,89
155,214,85,268
397,179,304,271
161,158,357,261
126,104,162,210
88,141,368,226
146,281,31,375
136,230,43,333
205,237,307,311
205,156,386,56
166,63,284,275
88,214,39,171
91,364,357,246
206,63,354,274
70,341,205,383
281,349,291,131
87,257,295,69
375,396,61,123
161,187,318,386
254,246,106,354
310,268,38,63
160,282,346,152
319,77,361,246
244,222,318,321
266,339,249,351
183,247,317,395
76,218,32,35
189,97,172,186
146,183,239,209
368,277,161,200
363,82,300,87
140,169,204,277
29,150,215,396
220,344,293,356
214,21,142,248
57,341,309,330
243,173,379,275
181,245,237,308
137,180,315,256
87,105,132,81
349,295,184,364
226,155,72,215
332,260,118,343
39,313,376,382
389,122,245,370
40,170,171,60
134,60,224,154
331,230,162,215
376,222,213,54
253,320,192,57
55,364,261,262
79,105,221,152
369,386,52,284
69,47,53,167
53,58,153,339
389,33,334,213
58,175,360,352
56,202,392,75
388,55,263,80
275,69,347,103
171,385,188,338
379,154,107,244
125,346,254,368
259,50,300,46
72,37,183,34
150,332,56,356
299,341,55,75
292,144,103,269
296,68,153,209
252,129,267,61
170,358,159,231
289,33,219,393
149,390,379,224
292,154,76,267
188,312,232,34
176,250,77,346
203,86,210,223
237,239,134,391
111,72,182,207
35,281,111,143
95,334,147,65
362,133,373,314
325,79,156,198
372,211,146,388
47,201,257,223
209,84,219,168
267,363,205,332
112,59,386,36
79,387,201,396
221,351,59,134
230,62,67,25
363,297,58,317
366,267,72,280
379,275,277,37
86,383,312,351
257,390,319,112
190,307,68,370
106,46,310,205
234,254,72,95
121,30,207,247
387,63,172,376
193,73,160,174
178,193,69,398
128,245,182,369
283,194,131,252
92,254,319,334
52,393,99,200
114,29,250,384
184,171,94,142
64,286,72,113
93,90,144,280
25,298,225,318
144,381,370,274
312,298,324,348
283,89,303,388
62,26,131,163
350,171,371,366
234,25,306,295
89,225,123,364
372,44,285,279
284,360,112,331
117,203,346,97
288,334,141,106
73,381,352,187
79,123,108,216
198,238,254,230
365,330,276,94
153,263,130,172
366,87,201,199
393,161,42,162
48,151,296,354
208,300,304,138
65,164,142,147
175,214,225,118
34,341,148,274
243,51,25,302
194,377,249,60
206,346,337,333
93,294,219,200
208,46,180,198
335,367,213,60
148,339,122,371
191,164,339,82
243,385,348,39
61,211,115,348
49,259,236,250
393,216,154,373
152,208,94,222
25,259,378,53
23,233,264,361
87,289,307,135
69,213,89,94
279,49,226,70
71,243,93,313
224,50,280,248
103,347,195,65
87,318,396,184
97,227,313,395
207,327,174,113
274,314,288,320
153,207,56,38
136,138,30,279
106,336,28,179
138,284,185,274
255,82,383,198
184,249,372,349
65,33,197,149
376,322,189,138
269,64,92,26
205,268,316,198
209,289,256,350
348,332,197,398
233,295,83,20
331,271,30,32
297,71,353,57
269,345,119,289
249,356,195,294
87,104,233,307
28,291,154,149
131,362,136,337
273,368,116,199
379,43,339,121
190,195,156,206
357,314,162,99
372,25,388,335
114,351,345,350
329,298,298,129
336,214,51,305
247,157,291,371
218,349,180,346
246,274,99,170
20,365,37,250
358,372,90,370
274,375,201,194
306,208,62,234
45,91,52,272
258,62,170,310
58,303,267,328
289,392,119,381
210,162,297,201
63,345,165,25
284,303,136,242
310,310,76,217
369,234,200,267
387,285,128,161
194,285,271,172
83,342,223,269
235,399,164,65
212,117,124,287
141,284,119,310
219,262,329,117
356,268,353,20
35,216,251,160
194,198,199,227
221,317,196,363
68,337,395,140
216,43,147,123
67,212,398,89
228,150,139,168
166,39,202,129
332,162,151,185
349,175,327,127
312,134,180,348
227,289,263,91
218,274,59,288
306,242,335,244
53,153,65,113
295,126,69,250
81,350,57,57
252,187,150,226
117,151,271,50
322,142,109,160
275,50,246,58
192,369,219,277
224,302,149,193
115,346,117,206
234,145,235,147
185,87,71,168
343,35,254,261
310,228,230,365
88,353,171,195
171,150,160,191
268,135,277,238
228,247,28,355
279,303,328,338
36,95,168,338
67,117,116,136
58,178,333,214
63,394,75,245
149,66,145,86
54,105,394,166
93,118,138,301
326,80,332,331
167,34,380,320
20,234,103,161
309,218,168,221
68,335,113,367
199,376,324,285
299,368,278,228
266,368,134,304
199,115,165,192
