Col1,Col2,Col3,Col4
395,121,93,246
203,304,67,247
400,93,57,178
259,337,181,206
349,345,117,43
249,169,240,304
327,386,290,148
349,374,350,338
129,111,146,68
392,394,123,67
195,39,80,272
329,358,197,320
183,358,150,359
318,37,354,90
313,96,56,25
326,345,330,36
238,323,366,81
297,176,111,124
54,303,264,248
236,202,88,136
285,83,215,306
51,209,367,379
36,103,165,44
188,265,276,62
361,107,365,73
165,347,313,201
268,234,173,238
199,161,59,248
120,154,45,49
97,351,228,127
315,178,26,191
143,242,74,258
329,391,359,252
69,174,52,294
201,323,308,378
329,277,312,196
199,49,328,159
282,167,260,158
112,291,336,226
105,234,245,277
224,27,259,210
234,213,332,341
31,335,114,99
350,286,122,250
187,165,157,366
50,227,101,244
330,198,26,108
155,271,168,303
304,43,378,326
20,400,299,238
303,382,382,374
377,130,119,86
383,262,346,63
56,160,284,122
105,167,122,386
148,283,110,337
307,324,128,185
225,224,189,277
62,71,285,273
176,337,76,184
328,287,315,305
63,357,29,187
126,276,346,228
370,91,323,106
182,228,193,163
352,267,338,321
43,272,55,199
363,248,64,20
150,21,282,334
77,98,156,161
90,95,381,296
246,246,263,376
113,337,128,336
333,306,184,185
301,223,332,399
87,107,255,309
130,86,286,200
388,245,203,376
178,235,354,321
278,145,89,52
52,166,355,309
88,362,337,325
205,256,334,234
312,362,83,23
299,46,240,321
77,298,60,258
169,187,393,292
377,142,354,130
382,110,279,97
64,126,42,108
182,227,51,87
70,130,333,400
110,273,92,191
22,130,96,297
123,382,35,364
264,33,40,132
90,252,366,281
71,64,251,347
109,209,301,269
377,191,150,355
357,101,120,366
135,59,141,105
55,264,102,87
315,158,383,157
230,241,334,203
200,356,211,104
55,137,48,134
285,35,344,358
352,308,308,275
214,145,393,76
173,259,324,384
145,279,113,37
259,21,180,201
272,159,200,392
188,368,97,173
73,397,286,369
328,327,117,296
367,283,344,26
394,101,168,274
140,119,111,54
123,221,384,200
188,155,206,395
361,167,389,302
103,172,29,44
93,51,271,260
71,180,393,75
179,344,134,145
343,279,387,60
301,187,346,221
83,231,342,135
267,304,34,234
88,270,143,122
290,130,198,313
323,216,238,73
321,93,50,157
115,99,88,140
64,291,350,134
230,81,65,61
328,29,248,275
193,54,294,34
156,292,347,239
33,250,269,324
105,146,215,107
212,152,118,350
207,324,133,101
220,286,398,243
292,77,291,205
84,73,153,343
324,143,173,108
306,376,150,192
328,325,61,42
180,147,234,244
282,38,104,225
329,31,293,151
120,177,247,259
264,218,67,289
72,373,74,279
32,292,198,187
187,394,58,319
245,189,110,96
273,132,32,71
134,386,158,154
124,99,24,112
172,321,53,192
94,162,115,294
164,342,117,296
176,255,249,122
118,24,161,216
169,38,154,329
276,53,188,236
49,340,278,134
66,242,64,109
71,82,330,125
342,393,277,348
134,135,165,211
78,158,183,148
92,256,68,120
295,387,152,361
219,324,20,124
383,113,375,192
172,200,268,138
198,280,37,117
279,253,378,84
206,202,338,337
271,130,348,188
161,307,30,127
65,167,392,258
181,30,25,45
369,140,82,53
60,205,368,343
315,384,364,175
247,145,53,101
233,372,350,70
206,52,197,292
38,156,164,45
123,154,387,347
361,376,120,197
190,287,387,26
161,167,204,385
190,229,132,67
38,82,249,395
152,134,242,376
74,133,298,286
207,246,225,272
135,55,256,36
129,64,305,212
96,53,200,96
266,371,144,246
348,353,163,228
117,366,186,220
134,62,350,27
115,149,77,69
187,215,172,46
65,148,166,321
334,342,144,327
96,343,341,142
55,128,381,196
233,340,130,339
53,30,190,22
179,345,25,89
244,208,320,338
308,260,116,399
151,44,153,335
148,73,360,70
294,239,348,264
113,362,29,213
339,261,386,21
383,67,153,277
315,239,90,333
62,390,117,382
30,135,43,67
312,102,59,346
63,27,47,141
232,131,290,193
378,276,95,312
88,169,391,79
133,243,292,222
308,70,92,72
261,144,296,89
207,44,133,200
179,114,30,278
283,100,349,256
198,34,196,147
299,146,329,57
171,121,198,25
180,189,247,188
197,60,125,259
152,174,158,358
125,140,379,168
367,146,142,305
137,344,215,399
284,344,51,179
208,51,394,217
91,294,194,368
173,89,183,218
157,238,132,175
182,109,307,254
335,273,347,190
90,57,206,112
71,195,151,275
67,212,165,330
59,117,318,213
143,251,140,372
71,271,309,205
95,124,55,79
88,371,165,195
357,261,280,184
192,392,102,399
130,204,24,361
365,324,91,313
134,96,23,221
115,360,369,167
268,348,208,342
201,196,276,122
168,359,278,293
365,274,136,256
89,317,184,128
380,32,127,258
92,74,212,398
299,33,352,68
24,58,352,95
317,236,248,276
33,315,344,400
64,220,358,360
280,171,265,187
24,306,93,373
176,190,330,91
351,302,384,207
112,20,57,37
297,247,280,275
295,372,398,366
90,142,274,309
40,390,276,138
49,268,165,353
330,333,343,80
234,307,266,146
194,342,342,179
387,31,194,196
349,242,76,262
168,342,192,222
254,382,270,219
210,88,277,291
86,381,248,209
369,198,256,162
307,113,186,347
40,43,394,259
98,97,364,391
78,109,331,329
315,51,179,148
213,171,143,346
212,263,213,127
163,270,165,50
95,82,191,152
84,210,89,74
299,253,384,34
382,45,276,377
281,144,275,377
221,70,138,367
34,394,251,179
287,190,327,186
233,184,241,167
335,28,161,366
162,115,242,129
383,398,210,134
180,391,81,386
290,96,64,152
314,69,393,259
346,36,261,366
286,388,26,181
148,334,316,384
86,53,321,224
76,385,196,120
224,206,246,72
257,49,165,271
339,97,215,146
326,272,52,226
207,148,29,35
340,227,175,153
86,269,191,34
55,172,124,303
123,38,301,323
97,20,78,198
396,219,340,75
67,147,345,130
126,126,280,122
58,365,266,244
392,246,66,381
388,372,76,371
102,291,371,376
277,21,381,356
284,341,44,50
157,263,296,230
198,268,61,288
209,31,246,40
56,55,287,395
345,156,159,376
388,240,217,325
399,111,103,258
87,348,306,357
143,138,368,103
327,331,93,224
42,333,90,313
79,189,217,353
48,97,310,326
185,235,314,191
217,317,294,238
172,224,206,349
152,198,226,311
50,143,357,262
230,72,276,265
20,180,397,387
207,69,39,244
182,147,107,173
194,303,48,255
356,125,302,228
225,360,64,27
397,161,49,223
358,37,395,115
165,270,381,98
243,363,87,175
319,128,307,294
102,359,90,212
194,186,292,355
226,52,235,180
132,261,185,84
254,85,63,152
122,356,157,304
130,241,300,120
264,386,207,152
155,169,35,354
40,225,117,26
279,95,200,183
391,135,67,331
133,168,128,116
105,116,90,377
318,72,166,96
212,94,261,178
393,388,179,32
30,360,76,288
314,107,285,138
210,298,25,267
325,26,320,252
365,75,78,62
44,65,343,145
381,309,272,147
39,289,392,343
52,45,254,387
343,21,70,343
90,358,51,85
55,321,165,68
74,243,124,257
204,157,220,71
279,86,62,76
96,189,190,75
58,87,90,151
247,210,281,90
142,28,158,67
302,241,359,329
372,154,252,103
384,21,272,177
396,40,375,120
371,348,85,328
39,350,276,268
211,129,330,379
321,80,146,129
46,334,32,133
154,316,368,145
224,131,216,230
367,137,151,255
248,275,397,122
306,244,50,160
251,92,114,220
244,361,148,185
329,390,387,103
383,33,252,301
285,137,337,181
169,251,391,103
63,290,84,74
339,69,33,129
265,147,162,36
239,253,40,388
313,388,126,78
24,175,326,45
151,193,382,323
206,223,325,248
188,356,112,66
106,384,183,364
299,170,183,368
72,373,362,21
262,361,320,390
65,319,40,106
68,54,288,179
75,244,301,295
87,23,203,211
191,261,73,283
119,322,209,278
283,133,140,386
195,37,358,43
347,98,146,279
218,334,213,181
115,158,38,59
133,156,384,33
86,328,400,98
20,333,290,311
224,199,172,389
69,395,39,256
271,98,348,224
182,229,96,159
178,25,263,378
365,142,363,48
90,272,291,110
174,380,199,222
276,116,252,367
82,202,374,176
337,117,281,363
162,43,63,221
290,383,294,40
202,241,34,37
187,303,59,37
347,323,247,262
337,314,75,173
61,125,191,134
277,348,243,132
257,41,335,267
244,183,143,295
32,83,299,186
160,218,86,105
344,381,193,290
169,137,239,188
294,216,370,390
239,24,339,149
225,66,169,129
146,322,399,38
82,227,146,108
345,270,31,79
272,54,268,79
212,320,42,130
145,106,153,37
209,352,144,73
346,106,365,91
107,38,209,325
51,32,292,59
72,289,52,378
59,131,317,60
193,219,127,345
341,84,313,386
368,203,344,56
154,46,118,221
239,318,201,170
261,209,336,79
396,254,285,169
236,398,392,20
295,153,133,61
115,279,100,23
185,305,168,147
316,126,300,205
298,242,229,376
188,288,266,281
217,90,174,264
118,400,324,185
328,229,236,77
271,152,204,108
350,251,190,352
128,73,287,247
300,183,260,70
273,334,276,186
251,79,262,60
169,255,109,191
111,22,134,316
289,278,124,384
340,316,165,398
383,221,29,390
229,74,281,147
233,75,35,384
40,254,388,294
21,136,107,288
298,331,167,209
172,302,384,163
239,291,185,351
42,91,376,54
210,154,94,323
247,383,119,205
80,92,387,166
36,141,161,68
132,389,209,269
399,331,322,108
102,163,41,211
380,183,124,390
146,45,342,195
65,309,60,280
243,110,399,292
99,157,116,240
399,296,122,27
342,371,366,188
328,45,352,218
221,395,22,169
185,184,52,269
184,373,313,98
30,126,105,76
92,311,394,355
69,158,206,97
274,61,231,106
246,373,341,157
311,212,126,114
23,222,308,134
367,253,399,184
166,100,126,93
106,359,62,382
66,263,134,171
295,270,50,399
177,212,303,377
327,218,352,90
115,345,265,183
302,298,398,157
148,201,151,265
395,156,358,139
158,153,105,398
218,129,97,368
272,330,209,384
280,102,353,276
248,344,242,180
98,65,235,122
175,232,88,265
31,214,348,96
166,398,135,71
325,150,359,198
57,209,202,338
21,197,93,220
150,377,50,259
227,89,211,207
95,179,63,146
289,43,88,361
297,302,384,117
398,400,231,101
338,221,267,224
34,188,288,40
297,39,168,365
342,237,138,105
25,298,257,180
167,141,244,66
74,318,125,263
329,250,60,118
180,188,399,134
55,358,109,168
372,171,222,269
315,249,189,255
109,287,397,274
151,170,173,139
214,81,398,271
288,381,202,212
65,161,252,220
233,277,143,394
139,194,192,352
93,385,116,310
175,243,349,332
34,226,43,193
60,335,100,32
387,351,299,259
131,247,59,336
283,399,168,279
293,357,184,377
212,389,188,296
296,283,265,197
105,295,156,90
80,134,247,259
210,291,56,89
376,207,334,105
282,376,335,32
271,320,387,105
224,388,383,396
54,374,276,332
244,51,258,297
388,327,90,59
158,77,184,133
23,105,335,258
390,152,90,163
319,188,198,345
317,268,105,226
170,269,311,225
139,362,313,160
96,258,364,314
115,166,241,184
280,358,206,72
332,62,50,163
374,116,201,62
341,371,38,78
221,81,315,154
248,154,286,295
250,393,53,372
137,321,50,206
294,383,245,376
44,82,274,54
310,139,179,99
395,314,312,273
335,372,210,338
171,171,68,75
51,198,240,254
271,87,137,70
292,131,260,234
99,94,169,222
178,143,344,52
59,57,238,40
177,252,400,373
263,89,210,380
65,192,257,168
266,216,320,112
76,89,47,319
307,176,160,389
94,270,368,346
136,163,153,269
106,152,329,397
278,159,190,93
224,79,65,341
121,39,340,394
213,209,178,103
79,91,30,99
20,298,333,166
122,238,262,76
389,289,134,376
212,146,245,111
251,53,303,76
219,169,256,166
314,196,355,397
251,200,267,108
166,330,230,348
346,249,110,175
110,121,374,141
367,260,180,21
127,169,268,98
212,34,264,210
170,85,162,371
77,124,219,89
263,167,168,83
352,202,286,208
288,282,227,77
226,27,345,187
142,56,272,275
345,102,206,357
143,285,297,105
369,25,33,174
308,295,79,75
189,266,250,313
158,55,219,253
299,280,350,372
344,232,145,74
173,389,29,131
99,265,260,255
263,77,333,90
102,400,248,135
367,316,22,380
258,131,55,97
181,325,190,123
231,385,368,49
178,203,71,294
268,282,145,21
41,138,116,104
276,172,253,34
44,67,129,326
374,297,389,139
163,51,121,75
144,324,145,313
75,56,240,209
286,113,59,230
221,259,168,187
328,376,98,273
224,242,137,206
242,235,203,247
128,392,259,329
314,350,36,293
309,241,210,308
311,353,360,169
359,382,386,210
322,72,271,107
210,96,34,260
123,94,148,221
41,264,126,38
72,245,226,110
222,351,216,71
225,120,279,129
189,399,271,149
359,115,194,128
321,143,221,181
36,191,104,262
61,399,151,153
259,37,56,322
360,353,174,95
74,289,153,297
27,395,365,43
103,95,374,208
52,198,375,218
81,163,63,42
227,154,91,330
294,151,237,145
332,221,80,306
201,322,141,143
47,204,166,27
249,124,89,396
123,225,159,57
180,283,244,61
371,188,151,329
259,350,298,354
349,121,329,102
145,328,359,74
37,83,84,259
171,28,62,149
151,241,305,317
369,58,342,341
315,177,304,368
231,52,127,85
346,169,172,56
74,303,268,219
336,215,289,380
103,226,332,65
95,99,332,194
384,166,209,202
134,55,327,122
75,95,318,378
65,111,166,148
232,269,246,265
174,48,119,115
273,354,270,104
231,374,219,241
89,219,113,231
267,286,153,70
71,371,65,303
286,131,257,170
292,190,156,165
245,382,42,297
352,42,197,259
181,237,67,265
231,242,147,35
229,64,184,383
388,107,191,332
147,304,353,100
217,121,270,114
213,158,55,171
51,254,125,200
192,90,147,143
102,294,296,56
112,281,96,255
344,121,370,192
151,225,288,350
65,106,194,362
362,223,78,80
82,39,105,167
251,118,188,398
177,90,188,125
235,327,324,347
383,236,130,28
121,367,399,170
371,53,136,317
199,379,288,31
297,392,241,294
22,183,394,76
94,151,223,56
198,44,71,163
220,326,179,191
256,350,357,283
25,365,64,202
311,125,251,154
204,206,209,70
189,28,146,320
289,35,107,319
155,295,26,326
394,386,252,370
73,109,212,39
342,56,276,238
356,107,352,102
192,260,269,359
303,155,281,308
270,280,312,248
43,147,205,209
328,169,209,348
370,341,373,384
137,43,186,194
256,163,121,71
303,296,78,358
372,244,310,195
265,282,377,64
387,172,69,231
36,109,331,92
109,47,86,260
351,155,32,84
231,328,153,354
343,389,153,95
220,389,214,146
357,60,352,244
181,302,375,136
176,395,79,30
89,242,241,227
102,34,146,284
246,376,262,77
242,258,305,232
198,208,54,227
143,291,382,353
160,26,160,362
320,358,240,94
150,386,21,287
138,392,398,399
130,107,338,183
322,143,385,347
198,200,258,214
79,336,336,324
235,385,325,287
175,227,374,139
186,360,257,174
60,142,291,323
286,165,50,136
136,197,135,387
199,296,232,65
69,184,361,268
55,247,319,242
38,151,135,149
51,67,264,351
20,164,108,383
42,95,131,54
140,196,200,151
79,287,381,89
21,225,342,107
261,44,124,123
272,249,41,287
292,134,239,367
156,334,381,191
380,322,175,384
240,187,57,236
224,76,212,29
108,260,348,213
273,77,180,115
70,360,100,218
97,268,160,76
268,133,190,97
332,297,242,265
98,287,261,362
140,347,271,315
211,156,379,208
132,42,156,310
269,344,340,337
162,82,382,210
105,37,391,139
70,147,24,233
215,98,277,250
385,152,332,151
156,318,374,292
362,269,306,287
320,382,316,340
89,126,67,271
142,373,237,345
307,259,321,342
125,270,90,268
200,226,123,110
200,223,44,208
271,87,243,185
371,376,28,269
394,174,87,22
172,244,275,352
387,261,334,279
251,368,301,285
330,73,226,293
312,53,183,190
113,96,389,84
108,343,307,283
283,365,306,352
176,319,65,361
56,128,146,220
316,298,355,171
139,83,247,323
316,81,364,349
163,47,252,327
37,91,180,175
291,127,127,218
279,118,217,33
175,323,268,25
398,202,365,95
255,168,127,210
386,288,385,176
378,31,299,259
184,337,85,50
38,240,240,330
344,217,23,138
138,256,159,316
193,351,73,158
255,268,125,104
173,246,37,214
287,365,204,326
78,362,381,51
28,246,117,267
270,166,97,230
389,46,330,163
71,400,239,379
204,327,174,228
128,82,354,125
38,208,95,112
303,69,145,252
276,348,125,343
155,289,116,266
75,338,178,155
338,173,138,75
172,98,363,265
243,384,290,37
336,254,353,22
143,91,283,167
354,127,64,39
70,158,195,364
369,391,391,392
213,284,82,158
48,239,391,220
33,45,80,141
57,320,348,326
125,275,42,309
56,247,395,274
264,31,247,166
250,146,243,225
91,389,121,149
343,235,260,30
271,235,60,313
85,67,189,142
307,156,37,245
210,31,342,151
263,153,379,325
348,322,342,262
248,284,161,239
106,219,155,235
176,371,269,263
323,389,87,349
336,82,340,376
202,118,218,207
133,354,24,237
389,255,37,244
215,295,64,248
321,331,324,88
201,288,103,129
323,346,290,124
194,355,321,384
65,78,109,306
301,280,266,288
109,158,110,362
247,395,89,367
134,217,152,61
148,336,117,348
196,353,313,215
328,330,182,350
306,77,346,314
283,182,267,359
233,244,265,354
299,307,256,216
265,273,134,246
262,191,62,200
358,288,70,100
211,237,261,259
182,385,257,395
158,361,201,318
37,247,379,372
61,272,221,390
344,73,122,258
133,289,263,195
323,376,323,159
355,280,394,387
105,266,179,144
377,211,121,48
119,81,321,129
320,106,204,146
57,296,370,260
328,130,252,358
186,197,232,303
124,51,141,286
90,362,280,185
345,34,112,369
58,366,365,202
121,147,151,343
395,324,317,206
382,44,34,345
76,136,31,109
188,173,124,75
352,126,74,139
189,20,32,37
299,46,362,361
70,207,152,308
197,285,266,114
45,229,294,339
24,34,392,27
356,195,182,135
175,175,135,298
92,175,50,326
280,316,151,28
94,44,326,231
130,108,221,117
352,295,273,218
158,308,30,136
26,199,146,75
107,344,41,158
310,100,322,193
201,67,179,318
320,370,221,77
203,321,30,181
54,204,319,154
212,341,61,314
385,320,20,323
199,68,199,218
213,151,188,57
241,240,213,278
370,113,212,248
367,210,215,35
285,349,314,276
213,65,255,229
108,283,102,382
176,31,59,247
64,267,339,213
225,219,383,182
309,300,393,205
254,112,292,94
277,241,163,38
106,251,272,287
350,103,113,354
137,196,179,87
323,194,121,211
238,364,126,261
214,214,211,344
147,274,183,298
262,399,294,239
391,20,63,66
102,72,338,50
295,26,299,371
192,44,238,390
339,76,139,161
118,57,27,49
108,170,112,189
315,182,165,257
66,238,279,42
186,317,283,264
308,47,114,187
347,327,177,182
77,206,60,139
179,97,168,327
107,387,393,351
236,278,143,264
321,123,164,108
394,168,162,283
355,395,356,73
255,339,368,377
110,373,102,177
263,105,32,87
350,75,63,118
96,313,359,283
44,376,179,268
106,29,328,366
52,318,231,157
214,127,53,222
318,187,224,286
344,128,103,117
68,370,61,333
96,273,336,316
83,43,367,143
211,273,138,173
109,77,278,305
282,129,337,323
296,44,127,125
208,116,192,90
158,183,42,187
154,194,399,394
142,297,41,210
21,29,270,182
220,173,55,75
47,313,390,381
236,112,260,375
350,348,65,385
321,230,125,307
323,290,143,209
251,191,69,247
157,359,327,239
46,276,282,310
382,118,254,253
236,167,87,45
48,114,208,304
250,235,372,36
195,257,74,218
189,205,87,308
111,163,222,265
209,182,192,317
27,28,223,110
398,191,169,66
103,28,186,89
315,125,365,337
291,189,211,374
215,145,45,250
365,140,256,103
38,34,37,318
33,198,202,397
290,253,36,367
174,368,339,58
37,111,148,46
266,136,208,82
30,105,355,321
117,268,102,222
181,67,196,62
152,35,266,68
229,201,191,298
116,214,152,28
265,47,68,56
312,345,41,87
175,242,376,100
309,184,222,20
56,143,349,353
286,197,359,45
24,171,390,384
203,238,65,206
290,271,375,285
35,89,97,259
297,82,76,95
309,222,361,213
175,254,95,242
366,278,400,65
328,102,195,25
146,363,332,56
183,285,92,29
384,47,290,394
235,142,267,399
141,148,64,342
330,329,363,33
382,261,141,239
328,238,38,104
159,174,272,97
221,291,356,398
101,148,52,266
80,291,88,194
205,103,193,96
161,47,100,272
338,58,100,133
101,351,368,325
288,315,100,181
28,168,314,106
261,294,221,272
274,85,133,317
327,354,173,212
69,98,189,180
311,77,216,192
148,69,144,391
69,385,388,299
266,24,294,54
380,36,342,177
292,39,279,398
330,229,71,362
295,158,262,26
226,376,289,173
292,123,187,21
174,167,141,141
84,138,163,145
259,159,328,290
279,158,66,345
143,239,59,22
282,376,145,240
103,115,83,387
359,322,219,364
338,214,351,70
30,333,340,264
192,247,27,343
381,375,79,331
332,64,235,199
167,394,111,186
267,137,326,172
386,218,349,103
141,303,115,316
308,317,180,119
83,389,367,108
95,228,388,314
102,319,272,149
344,367,370,248
137,168,336,316
179,91,339,64
67,73,237,184
164,278,341,52
69,148,221,74
266,116,343,147
253,201,112,66
127,88,46,377
245,58,121,47
226,112,399,255
32,257,303,261
71,221,122,395
196,64,138,266
222,217,298,196
230,322,348,203
326,66,25,248
185,102,172,43
241,309,164,373
108,315,26,205
56,47,226,353
122,144,142,316
201,170,104,181
352,363,169,363
352,394,322,340
194,255,370,345
65,274,191,67
216,324,285,299
301,277,58,201
297,75,91,322
343,259,396,231
77,164,309,309
143,29,215,299
284,281,172,209
77,27,377,46
359,171,194,299
143,73,283,193
266,248,276,183
117,127,26,374
294,378,89,326
392,51,389,334
206,346,248,345
292,292,289,170
241,157,159,89
388,391,396,353
316,57,347,199
52,263,135,147
381,354,252,132
104,240,73,213
147,322,183,24
345,172,126,285
297,207,128,143
215,373,290,76
160,291,384,340
270,43,372,134
178,301,168,146
167,381,198,276
264,35,141,74
102,197,285,381
176,384,119,194
21,76,281,361
314,212,85,75
325,400,255,75
62,86,316,51
324,302,187,358
99,132,116,209
145,45,299,288
194,29,330,183
240,116,360,68
26,67,189,151
301,29,168,238
63,261,34,168
38,313,274,42
29,283,38,150
284,137,83,156
274,126,133,351
223,255,36,324
318,129,159,197
357,399,321,29
160,49,272,338
397,192,47,155
361,173,283,256
400,365,126,51
152,81,307,360
342,226,248,215
317,231,105,196
142,210,356,176
189,234,302,49
27,178,66,157
164,33,254,165
292,249,94,152
189,254,139,333
292,307,286,20
367,151,126,176
238,82,268,225
378,305,38,260
303,384,265,201
280,364,227,135
181,348,148,73
189,62,310,349
309,304,85,109
148,355,33,177
86,117,317,223
173,230,192,108
40,217,97,120
189,118,51,283
118,90,238,297
396,361,227,338
313,193,337,320
301,185,145,125
50,146,139,311
330,330,22,132
201,122,397,40
161,277,324,194
205,21,256,271
48,32,334,231
106,333,349,296
53,161,385,214
94,57,51,111
335,185,391,26
360,23,95,321
358,380,111,277
158,39,172,326
194,145,276,337
120,90,192,157
190,382,289,282
397,158,54,125
210,226,261,280
190,54,335,237
324,98,93,96
344,273,69,100
180,34,280,54
174,203,354,73
183,82,289,366
139,248,228,275
261,261,51,193
374,387,328,65
213,296,193,56
233,143,169,366
356,31,343,197
283,193,400,55
240,88,60,135
72,196,40,347
342,169,335,325
107,282,121,169
280,46,122,112
387,123,390,322
321,34,326,301
177,301,298,276
216,274,151,103
53,72,156,176
236,316,336,339
237,272,76,57
367,294,64,274
155,330,66,384
21,46,160,140
111,26,228,160
357,164,373,183
362,278,294,101
206,160,307,249
397,38,177,399
298,183,63,197
228,381,310,26
72,71,46,263
344,207,127,278
30,196,153,320
206,103,302,75
155,285,208,28
378,286,357,227
238,124,349,45
203,343,128,237
58,82,214,180
306,142,229,187
83,96,369,175
70,103,357,64
79,48,122,143
395,111,296,394
113,272,20,198
359,369,176,347
383,224,177,288
77,350,132,310
344,270,36,175
335,327,245,370
240,333,336,299
74,302,281,275
288,125,46,29
105,67,130,303
30,252,134,119
90,47,74,225
209,55,122,349
333,161,194,78
117,106,168,53
366,295,201,289
86,357,161,106
280,56,359,270
133,84,75,301
362,184,392,122
202,205,293,194
308,306,374,177
364,283,97,371
394,209,121,132
304,170,146,248
322,239,210,196
308,149,47,363
74,95,114,396
341,379,267,114
56,229,78,156
65,69,349,317
210,42,362,163
194,153,337,24
122,348,70,71
56,267,374,197
365,229,221,221
177,188,225,34
226,104,237,108
127,238,365,356
225,379,55,194
274,186,52,84
306,323,133,332
327,333,25,297
194,260,115,58
131,338,295,91
369,123,370,386
20,181,140,344
75,164,137,275
351,339,99,190
185,63,377,355
393,398,391,105
131,147,219,249
387,159,209,178
154,277,329,20
205,51,21,229
171,86,296,99
348,119,139,394
34,235,232,382
318,380,184,52
385,50,303,362
372,379,111,345
56,335,190,70
181,381,284,388
120,221,335,211
212,107,275,377
136,132,66,378
158,129,170,267
320,20,93,121
36,143,263,321
268,212,26,81
184,211,148,67
131,86,309,41
32,76,307,114
288,363,254,180
366,298,168,261
131,208,64,126
133,57,177,345
85,289,242,362
175,271,105,290
271,319,118,271
308,201,289,246
216,188,367,399
358,324,190,41
126,21,90,304
291,185,305,114
145,47,229,328
171,301,291,154
118,356,154,347
136,45,142,266
36,277,162,73
190,29,292,103
336,52,167,382
158,84,351,43
165,281,169,328
45,356,239,371
82,40,220,282
202,133,80,79
277,263,105,104
245,346,340,359
309,336,140,118
72,240,372,180
371,222,237,369
325,163,319,323
92,174,325,204
197,295,20,29
168,261,296,170
398,66,219,369
97,52,206,190
215,80,78,333
340,37,195,72
109,375,47,135
249,234,147,383
252,126,400,337
147,123,49,25
157,318,138,147
364,260,46,352
380,295,232,100
30,263,137,324
211,336,20,117
319,313,202,266
357,327,103,348
140,203,216,106
396,248,233,381
118,122,174,79
147,82,383,247
361,389,136,153
163,164,180,160
40,103,373,180
26,202,305,319
349,233,150,47
348,21,351,111
359,220,301,341
117,80,365,357
153,111,128,20
323,153,351,143
292,105,214,326
142,101,190,199
109,105,44,33
397,262,293,229
22,357,376,105
127,350,168,361
259,348,164,319
79,52,268,369
230,264,281,375
290,157,220,39
293,93,106,192
208,355,84,143
358,394,189,91
371,190,47,72
122,159,361,253
50,267,397,139
187,282,382,324
110,136,83,313
159,65,108,206
102,382,122,387
269,248,227,214
144,329,55,380
384,321,363,177
181,39,305,372
196,399,20,26
298,174,222,191
313,83,372,256
249,152,176,299
328,301,367,144
82,66,122,274
117,110,343,333
372,381,382,131
258,272,70,275
115,235,224,294
284,384,84,217
188,205,75,354
32,100,252,335
22,105,341,74
269,25,32,255
400,233,397,233
38,92,57,89
88,224,216,121
78,245,85,231
140,289,296,213
21,273,275,73
77,317,47,106
117,107,65,272
38,165,204,367
206,91,161,112
399,279,381,146
106,68,173,44
245,35,323,33
274,137,228,125
376,201,358,211
106,200,33,394
364,317,48,171
75,35,185,168
334,57,182,395
134,208,319,247
119,177,107,211
320,154,243,54
298,28,247,107
121,68,328,39
48,71,237,177
331,178,288,125
382,161,289,98
358,309,54,302
75,90,333,302
350,277,253,76
275,78,33,214
314,113,156,269
305,104,261,225
77,222,144,189
289,313,23,307
176,96,145,49
91,297,301,251
210,203,129,341
67,110,379,58
62,112,340,280
197,54,110,241
179,299,146,337
312,123,264,96
72,45,99,343
253,332,38,82
338,74,369,109
314,84,233,389
213,53,306,330
207,249,305,65
253,293,108,273
326,259,345,368
144,306,378,259
49,161,326,196
32,210,299,110
215,279,278,217
116,57,304,91
284,85,49,213
125,242,272,69
251,28,53,267
340,228,135,250
250,83,333,190
86,157,118,363
315,199,56,198
331,366,330,158
55,375,258,64
193,273,202,380
33,114,164,80
250,225,381,167
71,226,125,113
62,202,58,217
125,85,37,138
249,146,322,323
101,266,82,388
247,28,352,184
273,303,340,138
80,74,265,395
118,162,65,144
30,264,175,41
196,179,284,340
271,263,56,215
143,229,208,170
212,323,43,358
86,56,295,350
382,69,332,290
211,397,31,143
245,39,110,302
397,40,127,245
173,156,200,86
263,243,80,264
150,62,242,207
101,251,52,335
117,155,280,340
315,160,163,194
153,396,218,52
360,256,79,89
207,252,126,98
252,22,387,234
58,184,241,256
296,56,207,24
243,148,278,27
115,153,184,148
141,349,270,91
275,48,25,150
313,87,351,371
23,262,188,347
142,382,342,306
168,292,234,191
147,151,207,63
23,96,164,185
220,340,27,182
313,231,198,279
42,349,210,345
312,179,66,56
142,335,31,61
201,320,271,127
201,44,140,395
49,292,262,381
140,209,213,63
116,378,307,242
163,55,222,288
99,349,44,223
270,47,48,265
269,245,275,397
322,216,41,122
137,154,69,253
386,58,183,211
116,212,320,90
51,118,102,325
106,308,43,82
286,38,171,52
146,351,236,80
102,322,94,208
101,179,265,203
131,307,284,111
194,106,250,155
106,185,26,337
324,313,129,89
91,400,256,96
235,136,280,373
193,323,71,310
326,93,43,229
24,154,196,136
240,94,360,61
76,67,393,104
332,147,336,134
140,58,100,294
258,85,72,46
376,197,215,239
394,164,226,199
377,242,128,234
188,320,47,86
364,178,250,200
117,173,24,338
259,254,22,196
320,194,398,226
223,371,308,84
289,294,398,396
75,52,212,268
343,185,208,108
322,266,199,395
271,224,326,249
147,111,231,42
137,134,220,251
284,59,335,83
178,232,345,293
153,271,317,344
102,170,200,164
247,392,257,399
326,158,374,375
123,332,263,53
68,79,50,331
318,109,364,141
